0,-9999
1,-9999
2,-9999
3,399
4,-9999
5,-9999
6,-9999
7,-9999
8,-9999
9,58
10,-9999
11,-9999
12,-9999
13,-9999
14,-9999
15,-9999
16,-9999
17,-9999
18,-9999
19,-9999
20,21
21,71
22,72
23,24
24,64
25,192
26,74
27,30
28,27
29,31
30,62
31,296
32,34
33,313
34,305
35,150
36,37
37,309
38,36
39,36
40,41
41,45
42,198
43,44
44,49
45,43
46,202
47,43
48,51
49,202
50,48
51,94
52,54
53,55
54,231
55,56
56,243
57,55
58,60
59,58
60,56
61,30
62,152
63,30
64,66
65,77
66,77
67,64
68,69
69,183
70,76
71,236
72,208
73,26
74,66
75,24
76,79
77,78
78,81
79,77
80,82
81,90
82,83
83,85
84,219
85,216
86,85
87,88
88,230
89,87
90,92
91,93
92,99
93,257
94,230
95,51
96,249
97,98
98,241
99,97
100,101
101,95
102,100
103,249
104,238
105,106
106,110
107,105
108,244
109,112
110,109
111,109
112,117
113,116
114,124
115,113
116,256
117,263
118,247
119,112
120,121
121,263
122,120
123,412
124,129
125,114
126,117
127,126
128,278
129,130
130,410
131,129
132,59
133,122
134,124
135,133
136,134
137,147
138,136
139,137
140,132
141,132
142,125
143,115
144,145
145,146
146,125
147,406
148,137
149,140
150,140
151,153
152,151
153,399
154,38
155,38
156,157
157,164
158,156
159,171
160,61
161,61
162,161
163,28
164,170
165,157
166,162
167,162
168,166
169,166
170,170
171,164
172,168
173,311
174,172
175,174
176,332
177,170
178,330
179,175
180,179
181,69
182,69
183,184
184,339
185,351
186,187
187,380
188,376
189,186
190,193
191,190
192,190
193,196
194,195
195,86
196,194
197,194
198,197
199,204
200,89
201,195
202,88
203,47
204,47
205,207
206,212
207,217
208,205
209,203
210,44
211,212
212,214
213,211
214,247
215,222
216,219
217,218
218,237
219,220
220,241
221,231
222,224
223,225
224,245
225,222
226,246
227,50
228,232
229,225
230,221
231,243
232,49
233,220
234,233
235,92
236,121
237,240
238,101
239,50
240,263
241,243
242,229
243,243
244,102
245,247
246,250
247,240
248,267
249,392
250,248
251,97
252,99
253,251
254,253
255,265
256,254
257,429
258,250
259,267
260,274
261,98
262,98
263,263
264,411
265,262
266,265
267,118
268,106
269,270
270,260
271,382
272,283
273,280
274,276
275,393
276,393
277,130
278,117
279,127
280,281
281,389
282,70
283,293
284,294
285,287
286,290
287,292
288,290
289,288
290,302
291,290
292,301
293,302
294,37
295,152
296,9
297,138
298,312
299,297
300,297
301,303
302,301
303,306
304,318
305,39
306,309
307,33
308,322
309,177
310,299
311,310
312,310
313,305
314,327
315,312
316,298
317,298
318,317
319,317
320,304
321,319
322,177
323,308
324,323
325,323
326,324
327,383
328,316
329,316
330,326
331,330
332,167
333,329
334,320
335,334
336,338
337,336
338,321
339,344
340,348
341,180
342,180
343,341
344,347
345,340
346,347
347,337
348,343
349,343
350,185
351,352
352,348
353,342
354,349
355,350
356,358
357,361
358,351
359,353
360,354
361,424
362,342
363,362
364,362
365,366
366,357
367,357
368,371
369,360
370,360
371,424
372,364
373,364
374,369
375,374
376,370
377,363
378,377
379,380
380,372
381,189
382,291
383,325
384,314
385,327
386,163
387,388
388,57
389,388
390,389
391,57
392,53
393,389
394,386
395,300
396,91
397,148
398,139
399,58
400,399
401,400
402,404
403,402
404,407
405,266
406,404
407,261
408,410
409,130
410,266
411,255
412,409
413,104
414,223
415,84
416,213
417,381
418,359
419,418
420,352
421,279
422,320
423,420
424,420
425,181
426,65
427,65
428,75
429,252
430,158
431,158
432,433
433,278
434,207
435,99
436,426
437,67
438,436
