,0,1
34,262329963,"{'y': np.float64(3708799.57655623), 'x': np.float64(367704.03542793746), 'highway': 'traffic_signals', 'street_count': np.int64(3), 'lon': np.float64(133.5755918), 'lat': np.float64(33.5105741)}"
35,769147664,"{'y': np.float64(3708792.319179291), 'x': np.float64(367692.2300252331), 'street_count': np.int64(4), 'lon': np.float64(133.5754658), 'lat': np.float64(33.5105072)}"
36,1085590177,"{'y': np.float64(3708812.3858495303), 'x': np.float64(367697.57801937003), 'street_count': np.int64(4), 'lon': np.float64(133.5755204), 'lat': np.float64(33.5106888)}"
37,1085589078,"{'y': np.float64(3708806.112831684), 'x': np.float64(367715.05053018266), 'highway': 'crossing', 'street_count': np.int64(4), 'lon': np.float64(133.5757094), 'lat': np.float64(33.5106344)}"
38,293676333,"{'y': np.float64(3711333.1699464275), 'x': np.float64(370119.59161157423), 'highway': 'crossing', 'street_count': np.int64(4), 'lon': np.float64(133.6012251), 'lat': np.float64(33.5337156)}"
39,1556713965,"{'y': np.float64(3711206.404796931), 'x': np.float64(369916.9114005673), 'street_count': np.int64(4), 'lon': np.float64(133.5990613), 'lat': np.float64(33.5325479)}"
40,293676401,"{'y': np.float64(3710293.592112147), 'x': np.float64(370131.7922586177), 'highway': 'crossing', 'street_count': np.int64(4), 'lon': np.float64(133.6015074), 'lat': np.float64(33.5243433)}"
41,293676403,"{'y': np.float64(3710278.3843957265), 'x': np.float64(370135.30270123394), 'highway': 'traffic_signals', 'street_count': np.int64(3), 'lon': np.float64(133.6015474), 'lat': np.float64(33.5242066)}"
42,1430659311,"{'y': np.float64(3710391.449723566), 'x': np.float64(370092.5297292813), 'street_count': np.int64(3), 'lon': np.float64(133.6010705), 'lat': np.float64(33.5252209)}"
43,1924070774,"{'y': np.float64(3710282.480816222), 'x': np.float64(370113.6130302336), 'street_count': np.int64(3), 'lon': np.float64(133.6013133), 'lat': np.float64(33.5242409)}"
44,1924070778,"{'y': np.float64(3710289.2867757375), 'x': np.float64(370150.06084599247), 'street_count': np.int64(3), 'lon': np.float64(133.6017047), 'lat': np.float64(33.5243067)}"
45,305552418,"{'y': np.float64(3710274.542645008), 'x': np.float64(370115.0757795463), 'highway': 'crossing', 'street_count': np.int64(4), 'lon': np.float64(133.6013302), 'lat': np.float64(33.5241695)}"
46,294071631,"{'y': np.float64(3710171.2998789996), 'x': np.float64(369949.3083433412), 'highway': 'traffic_signals', 'street_count': np.int64(4), 'lon': np.float64(133.5995606), 'lat': np.float64(33.5232184)}"
47,1085589675,"{'y': np.float64(3710180.7014769493), 'x': np.float64(369953.6338316002), 'highway': 'crossing', 'street_count': np.int64(4), 'lon': np.float64(133.5996058), 'lat': np.float64(33.5233037)}"
48,1085591553,"{'y': np.float64(3710162.647769367), 'x': np.float64(369945.32736521075), 'highway': 'crossing', 'street_count': np.int64(4), 'lon': np.float64(133.599519), 'lat': np.float64(33.5231399)}"
49,1924070748,"{'y': np.float64(3710175.6989042656), 'x': np.float64(369943.8408794394), 'highway': 'crossing', 'street_count': np.int64(4), 'lon': np.float64(133.5995011), 'lat': np.float64(33.5232574)}"
50,1924070744,"{'y': np.float64(3710166.166901239), 'x': np.float64(369954.92381345795), 'highway': 'crossing', 'street_count': np.int64(4), 'lon': np.float64(133.5996218), 'lat': np.float64(33.5231728)}"
51,294071665,"{'y': np.float64(3710203.90382403), 'x': np.float64(369778.67646434193), 'street_count': np.int64(3), 'lon': np.float64(133.5977189), 'lat': np.float64(33.5234916)}"
52,1078632795,"{'y': np.float64(3710186.472276551), 'x': np.float64(369741.59198585537), 'street_count': np.int64(3), 'lon': np.float64(133.5973222), 'lat': np.float64(33.5233299)}"
53,1556712320,"{'y': np.float64(3710193.9917083303), 'x': np.float64(369833.45800165413), 'street_count': np.int64(4), 'lon': np.float64(133.5983101), 'lat': np.float64(33.5234089)}"
54,5355914578,"{'y': np.float64(3710145.1795871733), 'x': np.float64(369791.0727539537), 'street_count': np.int64(3), 'lon': np.float64(133.5978609), 'lat': np.float64(33.5229636)}"
55,294071685,"{'y': np.float64(3710142.6976888943), 'x': np.float64(369590.873074472), 'street_count': np.int64(4), 'lon': np.float64(133.595706), 'lat': np.float64(33.5229168)}"
56,294071711,"{'y': np.float64(3710083.6579190823), 'x': np.float64(369395.69318402105), 'street_count': np.int64(3), 'lon': np.float64(133.5936134), 'lat': np.float64(33.5223606)}"
57,9958294795,"{'y': np.float64(3709921.0844012727), 'x': np.float64(369579.9399177078), 'street_count': np.int64(3), 'lon': np.float64(133.5956206), 'lat': np.float64(33.5209172)}"
58,307962814,"{'y': np.float64(3710267.0018158015), 'x': np.float64(369610.22324455925), 'street_count': np.int64(3), 'lon': np.float64(133.5958962), 'lat': np.float64(33.52404)}"
59,294071707,"{'y': np.float64(3710075.024282228), 'x': np.float64(369390.36501487053), 'street_count': np.int64(3), 'lon': np.float64(133.5935573), 'lat': np.float64(33.5222821)}"
60,9958294542,"{'y': np.float64(3710064.1274788985), 'x': np.float64(369396.54305569525), 'street_count': np.int64(3), 'lon': np.float64(133.5936254), 'lat': np.float64(33.5221846)}"
61,295337076,"{'y': np.float64(3709997.4445049916), 'x': np.float64(369334.9907987445), 'street_count': np.int64(3), 'lon': np.float64(133.5929725), 'lat': np.float64(33.5215758)}"
62,1296876906,"{'y': np.float64(3710098.4534762665), 'x': np.float64(369385.79671188066), 'street_count': np.int64(3), 'lon': np.float64(133.5935047), 'lat': np.float64(33.5224928)}"
63,294071726,"{'y': np.float64(3710309.3167614616), 'x': np.float64(369057.1870496888), 'street_count': np.int64(3), 'lon': np.float64(133.5899362), 'lat': np.float64(33.5243539)}"
64,5453780793,"{'y': np.float64(3710313.785035791), 'x': np.float64(369058.90119310294), 'street_count': np.int64(3), 'lon': np.float64(133.589954), 'lat': np.float64(33.5243944)}"
65,5463521619,"{'y': np.float64(3710327.1171877785), 'x': np.float64(369007.3998802106), 'street_count': np.int64(3), 'lon': np.float64(133.5893976), 'lat': np.float64(33.5245083)}"
66,5453780509,"{'y': np.float64(3710259.300640071), 'x': np.float64(369176.25833496684), 'street_count': np.int64(3), 'lon': np.float64(133.5912254), 'lat': np.float64(33.5239175)}"
67,294071731,"{'y': np.float64(3709541.452279371), 'x': np.float64(369126.0999059136), 'street_count': np.int64(4), 'lon': np.float64(133.5907904), 'lat': np.float64(33.5174386)}"
68,1556711660,"{'y': np.float64(3709576.3877675575), 'x': np.float64(369193.80228054733), 'street_count': np.int64(3), 'lon': np.float64(133.5915141), 'lat': np.float64(33.5177619)}"
69,4211509193,"{'y': np.float64(3709536.7810216947), 'x': np.float64(369116.46826812334), 'street_count': np.int64(4), 'lon': np.float64(133.5906874), 'lat': np.float64(33.5173953)}"
70,1556711552,"{'y': np.float64(3709441.0958343423), 'x': np.float64(369129.39075577783), 'street_count': np.int64(3), 'lon': np.float64(133.5908405), 'lat': np.float64(33.5165341)}"
71,1924070919,"{'y': np.float64(3710943.400990926), 'x': np.float64(368576.40551409667), 'street_count': np.int64(3), 'lon': np.float64(133.5846671), 'lat': np.float64(33.5300123)}"
72,1609828289,"{'y': np.float64(3710535.2182257073), 'x': np.float64(368733.5427978916), 'street_count': np.int64(3), 'lon': np.float64(133.5864188), 'lat': np.float64(33.5263511)}"
73,294071745,"{'y': np.float64(3710970.3719303864), 'x': np.float64(368558.5874112241), 'highway': 'crossing', 'street_count': np.int64(4), 'lon': np.float64(133.5844713), 'lat': np.float64(33.5302533)}"
74,305548228,"{'y': np.float64(3710954.677107597), 'x': np.float64(368564.4197775988), 'highway': 'traffic_signals', 'street_count': np.int64(4), 'lon': np.float64(133.5845364), 'lat': np.float64(33.5301125)}"
75,1924070933,"{'y': np.float64(3710973.248085069), 'x': np.float64(368564.81257480546), 'street_count': np.int64(3), 'lon': np.float64(133.5845379), 'lat': np.float64(33.53028)}"
76,1924070928,"{'y': np.float64(3710965.173659087), 'x': np.float64(368547.79792696505), 'highway': 'crossing', 'street_count': np.int64(4), 'lon': np.float64(133.5843559), 'lat': np.float64(33.5302051)}"
77,305941190,"{'y': np.float64(3709921.7481535887), 'x': np.float64(369216.0479505857), 'highway': 'crossing', 'street_count': np.int64(3), 'lon': np.float64(133.5917031), 'lat': np.float64(33.5208787)}"
