,0,1
39,1557769604,"{'y': np.float64(3704476.4999345886), 'x': np.float64(359446.48555908335), 'street_count': np.int64(3), 'lon': np.float64(133.4873884), 'lat': np.float64(33.470541)}"
40,1575534530,"{'y': np.float64(3704458.5130223264), 'x': np.float64(359441.76203580666), 'street_count': np.int64(3), 'lon': np.float64(133.4873404), 'lat': np.float64(33.4703782)}"
41,1575534527,"{'y': np.float64(3704444.2317471863), 'x': np.float64(359497.1193292947), 'street_count': np.int64(3), 'lon': np.float64(133.4879382), 'lat': np.float64(33.4702567)}"
42,4938275723,"{'y': np.float64(3704543.6194416867), 'x': np.float64(359464.1101523873), 'street_count': np.int64(3), 'lon': np.float64(133.4875675), 'lat': np.float64(33.4711485)}"
43,1557769653,"{'y': np.float64(3704592.2460703673), 'x': np.float64(360389.13881378464), 'street_count': np.int64(3), 'lon': np.float64(133.497512), 'lat': np.float64(33.471708)}"
44,1575534620,"{'y': np.float64(3704646.586616282), 'x': np.float64(360272.1515827124), 'street_count': np.int64(3), 'lon': np.float64(133.4962449), 'lat': np.float64(33.4721827)}"
45,1575534594,"{'y': np.float64(3704590.1706616916), 'x': np.float64(359536.24659583165), 'street_count': np.int64(3), 'lon': np.float64(133.4883363), 'lat': np.float64(33.4715777)}"
46,1575534499,"{'y': np.float64(3704367.0103764012), 'x': np.float64(359432.14755800366), 'street_count': np.int64(3), 'lon': np.float64(133.4872513), 'lat': np.float64(33.4695519)}"
47,1575534474,"{'y': np.float64(3704286.129323521), 'x': np.float64(359396.1129122815), 'street_count': np.int64(3), 'lon': np.float64(133.4868763), 'lat': np.float64(33.4688179)}"
48,4938274304,"{'y': np.float64(3704289.0455465177), 'x': np.float64(359389.3048943125), 'street_count': np.int64(3), 'lon': np.float64(133.4868026), 'lat': np.float64(33.4688433)}"
49,1575534501,"{'y': np.float64(3704376.875948476), 'x': np.float64(359420.31924495223), 'street_count': np.int64(3), 'lon': np.float64(133.4871225), 'lat': np.float64(33.4696393)}"
50,1575534479,"{'y': np.float64(3704301.132486883), 'x': np.float64(359338.4415550196), 'street_count': np.int64(3), 'lon': np.float64(133.4862535), 'lat': np.float64(33.4689456)}"
51,4938274312,"{'y': np.float64(3704312.907540845), 'x': np.float64(359275.5180363788), 'street_count': np.int64(3), 'lon': np.float64(133.4855747), 'lat': np.float64(33.4690435)}"
52,4938274310,"{'y': np.float64(3704236.2108797426), 'x': np.float64(359325.2629783391), 'street_count': np.int64(3), 'lon': np.float64(133.4861219), 'lat': np.float64(33.4683585)}"
53,1575534486,"{'y': np.float64(3704320.6718525193), 'x': np.float64(359257.2083675423), 'street_count': np.int64(3), 'lon': np.float64(133.4853765), 'lat': np.float64(33.4691111)}"
54,4938274318,"{'y': np.float64(3704378.4123721477), 'x': np.float64(359286.72553945956), 'street_count': np.int64(3), 'lon': np.float64(133.485685), 'lat': np.float64(33.4696356)}"
55,1575534496,"{'y': np.float64(3704360.377684651), 'x': np.float64(359195.5476629982), 'street_count': np.int64(1), 'lon': np.float64(133.4847069), 'lat': np.float64(33.469461)}"
56,1575534543,"{'y': np.float64(3704483.3340494344), 'x': np.float64(359532.4144035799), 'street_count': np.int64(3), 'lon': np.float64(133.4883118), 'lat': np.float64(33.4706139)}"
57,1575534550,"{'y': np.float64(3704497.0851750593), 'x': np.float64(359336.04572462855), 'street_count': np.int64(3), 'lon': np.float64(133.486197), 'lat': np.float64(33.4707121)}"
58,1575534582,"{'y': np.float64(3704550.3249742077), 'x': np.float64(359542.8794711507), 'street_count': np.int64(3), 'lon': np.float64(133.4884139), 'lat': np.float64(33.4712193)}"
59,1575534581,"{'y': np.float64(3704555.272767797), 'x': np.float64(359201.0400282075), 'street_count': np.int64(1), 'lon': np.float64(133.4847354), 'lat': np.float64(33.471219)}"
60,4938275721,"{'y': np.float64(3704554.874923628), 'x': np.float64(359467.2669957954), 'street_count': np.int64(3), 'lon': np.float64(133.4875997), 'lat': np.float64(33.4712504)}"
61,1575534661,"{'y': np.float64(3704690.5852847598), 'x': np.float64(360128.85119849525), 'street_count': np.int64(3), 'lon': np.float64(133.4946963), 'lat': np.float64(33.4725607)}"
62,1575534654,"{'y': np.float64(3704685.8979303334), 'x': np.float64(360083.43446471525), 'street_count': np.int64(3), 'lon': np.float64(133.4942084), 'lat': np.float64(33.4725125)}"
63,1575534744,"{'y': np.float64(3704889.7140472312), 'x': np.float64(360102.39464964834), 'street_count': np.int64(3), 'lon': np.float64(133.4943806), 'lat': np.float64(33.4743527)}"
64,10284066467,"{'y': np.float64(3704759.193976072), 'x': np.float64(360150.16363216983), 'street_count': np.int64(3), 'lon': np.float64(133.4949149), 'lat': np.float64(33.4731821)}"
65,1575534745,"{'y': np.float64(3704892.8855288266), 'x': np.float64(360096.3062629476), 'street_count': np.int64(1), 'lon': np.float64(133.4943146), 'lat': np.float64(33.4743805)}"
66,11055030515,"{'y': np.float64(3704855.192368756), 'x': np.float64(360141.1635553648), 'street_count': np.int64(3), 'lon': np.float64(133.4948031), 'lat': np.float64(33.4740465)}"
67,1575534757,"{'y': np.float64(3704985.87334641), 'x': np.float64(359406.25153777737), 'street_count': np.int64(1), 'lon': np.float64(133.4868757), 'lat': np.float64(33.4751285)}"
68,4930123131,"{'y': np.float64(3703839.2207856965), 'x': np.float64(359401.222339502), 'street_count': np.int64(3), 'lon': np.float64(133.4870013), 'lat': np.float64(33.464789)}"
69,4930123128,"{'y': np.float64(3703847.6314747585), 'x': np.float64(359399.42995827855), 'street_count': np.int64(3), 'lon': np.float64(133.4869807), 'lat': np.float64(33.4648646)}"
70,4938274307,"{'y': np.float64(3704227.250335757), 'x': np.float64(359351.846724233), 'street_count': np.int64(3), 'lon': np.float64(133.4864093), 'lat': np.float64(33.4682812)}"
71,4938274320,"{'y': np.float64(3704398.6330583324), 'x': np.float64(359216.60128287727), 'street_count': np.int64(1), 'lon': np.float64(133.4849274), 'lat': np.float64(33.4698087)}"
72,4938275722,"{'y': np.float64(3704572.155137804), 'x': np.float64(359380.40736907633), 'street_count': np.int64(1), 'lon': np.float64(133.4866625), 'lat': np.float64(33.4713948)}"
73,10284066471,"{'y': np.float64(3704767.892456741), 'x': np.float64(360250.9874541657), 'street_count': np.int64(1), 'lon': np.float64(133.4959983), 'lat': np.float64(33.4732737)}"
74,10661713452,"{'y': np.float64(3705344.225201874), 'x': np.float64(359465.70399434684), 'street_count': np.int64(3), 'lon': np.float64(133.4874592), 'lat': np.float64(33.4783674)}"
75,10661713456,"{'y': np.float64(3705216.1227206537), 'x': np.float64(359417.28338259377), 'street_count': np.int64(3), 'lon': np.float64(133.4869583), 'lat': np.float64(33.477206)}"
76,10931858396,"{'y': np.float64(3705063.492923535), 'x': np.float64(359330.4622399524), 'street_count': np.int64(3), 'lon': np.float64(133.4860481), 'lat': np.float64(33.4758184)}"
77,10931858394,"{'y': np.float64(3705050.1089645107), 'x': np.float64(359310.5072577181), 'street_count': np.int64(3), 'lon': np.float64(133.4858355), 'lat': np.float64(33.4756951)}"
78,11021401519,"{'y': np.float64(3705041.369981947), 'x': np.float64(359074.85964619875), 'street_count': np.int64(3), 'lon': np.float64(133.4833015), 'lat': np.float64(33.4755853)}"
79,11021401518,"{'y': np.float64(3704955.848939563), 'x': np.float64(359267.14048023714), 'street_count': np.int64(1), 'lon': np.float64(133.4853837), 'lat': np.float64(33.4748395)}"
80,10932913069,"{'y': np.float64(3704949.7897820896), 'x': np.float64(359664.9114322653), 'street_count': np.int64(1), 'lon': np.float64(133.4896643), 'lat': np.float64(33.4748371)}"
81,11021394521,"{'y': np.float64(3704413.3352625803), 'x': np.float64(359942.5867380508), 'street_count': np.int64(1), 'lon': np.float64(133.4927356), 'lat': np.float64(33.4700365)}"
82,11021401520,"{'y': np.float64(3705071.198389372), 'x': np.float64(359050.95328967366), 'street_count': np.int64(3), 'lon': np.float64(133.4830396), 'lat': np.float64(33.4758511)}"
83,11021401531,"{'y': np.float64(3705086.9042053386), 'x': np.float64(358917.2972691637), 'street_count': np.int64(1), 'lon': np.float64(133.4815991), 'lat': np.float64(33.4759751)}"
84,11055030521,"{'y': np.float64(3704973.125550648), 'x': np.float64(360136.17153484107), 'street_count': np.int64(1), 'lon': np.float64(133.494731), 'lat': np.float64(33.4751092)}"
