#number,Coord_x,Coord_y,evacuation,reward
0,361137.5352673688,3704469.6772298757,0,1
1,361226.8980967407,3704544.174160561,0,1
2,360953.28878101194,3704353.2607932077,0,1
3,361953.8285972591,3705891.9928166885,0,1
4,361948.26939221367,3705912.002207667,0,1
5,362117.6003285439,3705689.9975109454,0,1
6,361990.2591359668,3705645.160186943,0,1
7,361932.334457166,3705286.2096731802,0,1
8,362286.11098195973,3705861.8015986397,0,1
9,362206.5654608218,3705792.623108604,0,1
10,362426.1134096598,3705917.6302860375,0,1
11,361969.7637527839,3706017.776351186,0,1
12,362415.416107966,3705481.6344652004,0,1
13,361964.4183888062,3705929.9818990165,0,1
14,361916.88518664136,3705952.8767010327,0,1
15,362252.148163158,3705431.2394826915,0,1
16,362727.0173719344,3705403.8650527494,0,1
17,362723.95707398735,3705412.8254089607,0,1
18,362883.7662423325,3705484.2274837648,0,1
19,362311.92373876297,3705214.197455571,0,1
20,362380.23556874745,3706451.9752676524,0,1
21,362392.5813675166,3706408.6788617778,0,1
22,362540.1391652925,3706470.9888654803,0,1
23,362353.9303857981,3706455.433839737,0,1
24,362363.5883952365,3706591.067167382,0,1
25,362261.64477340237,3706464.015706255,0,1
26,362264.57258784596,3706462.753926753,0,1
27,362265.289387823,3706527.912100513,0,1
28,362189.99490529415,3706504.200179002,0,1
29,362588.31151168887,3706475.4373514242,0,1
30,362559.3983671764,3706580.2007197607,0,1
31,362899.8300913463,3706498.6638969406,0,1
32,362945.28768561105,3706554.0584657006,0,1
33,362859.6605697466,3706477.9743720777,0,1
34,362943.04736054526,3706523.9239473655,0,1
35,363037.39432274067,3706646.1214758186,0,1
36,363714.4450543496,3705829.29489756,0,1
37,363713.45130197937,3705833.9447739185,0,1
38,363893.2485727512,3705901.021434714,0,1
39,363647.2378456737,3705807.775217605,0,1
40,363887.54182783765,3705906.902292978,0,1
41,362418.37159870926,3706780.799861025,0,1
42,362463.9586613823,3706757.8463941775,0,1
43,362479.0245013619,3706895.5209909678,0,1
44,362254.12186542165,3706864.4387535932,0,1
45,362363.92449045164,3706616.570760377,0,1
46,361392.55211138236,3704682.866337401,0,1
47,361358.62667113636,3704788.3153500487,0,1
48,361032.51068032795,3704393.998052364,0,1
49,361392.1429943947,3704689.3269566884,0,1
50,362080.11701920774,3705096.254660435,0,1
51,361723.06167158345,3705200.6369239907,0,1
52,361395.41319338453,3704748.7590074837,0,1
53,362078.906422867,3705100.6416582037,0,1
54,362058.175363864,3705165.951074916,1,1000
55,362009.64971502556,3705282.8522304585,0,1
56,362285.7248727741,3705246.179517875,1,1000
57,362309.35694754624,3705217.3394475607,0,1
58,362688.6011175741,3705503.4393892507,0,1
59,362029.71919383545,3705287.012554103,0,1
60,362269.87261725275,3705375.9771206733,0,1
61,362528.5908082747,3705459.7587040104,0,1
62,362654.8122474799,3705603.5469431207,0,1
63,362882.5175472029,3705488.570547822,0,1
64,363141.66159906954,3705595.1642885464,0,1
65,362692.1417108092,3705506.028553814,0,1
66,362659.3630495605,3705604.6355764912,0,1
67,362817.00645572663,3705621.945323519,0,1
68,363140.49375865766,3705599.3176289666,0,1
69,363298.8660381336,3705662.2513380246,0,1
70,362642.4109518775,3705655.516475579,0,1
71,362855.45370223885,3705623.871886938,0,1
72,362901.2739439681,3705637.7936220514,0,1
73,362804.9615183701,3705708.8337308224,0,1
74,362623.64030982705,3705712.4676763015,0,1
75,363437.9366503467,3705722.1225167713,0,1
76,363297.3216023428,3705666.066186809,0,1
77,362813.3262725485,3705711.4874173943,0,1
78,363103.92649691075,3705729.8731257007,0,1
79,363048.5613986504,3705708.012034592,0,1
80,363253.3494879008,3705787.0550261596,0,1
81,363081.8862343319,3705813.3095967863,1,1000
82,363436.1031893025,3705725.874889811,0,1
83,363562.42628083704,3705775.5807908974,0,1
84,362608.5488491571,3705755.625304541,0,1
85,363177.97861364123,3705834.160585162,0,1
86,362946.184049875,3705764.286568764,0,1
87,362966.0599188532,3705770.625275578,0,1
88,362937.70953743503,3705806.883812771,0,1
89,362863.73520726827,3705717.4250453557,0,1
90,362997.36768452736,3705688.6871996704,0,1
91,363009.88104588154,3705692.912451293,0,1
92,362947.252829713,3705662.892596214,0,1
93,363218.09815911273,3705842.020454579,0,1
94,363343.3146058008,3705820.837355487,0,1
95,363561.14600531897,3705779.6802117503,0,1
96,362066.3532531337,3705917.9877170883,0,1
97,363094.81211091275,3705836.793383552,0,1
98,362584.060555103,3705828.0517668775,0,1
99,362541.5755443302,3705961.4224170116,0,1
