,0,1
16,564442858,"{'y': np.float64(3706884.7697218084), 'x': np.float64(364625.3995895248), 'street_count': np.int64(3), 'lon': np.float64(133.5427433), 'lat': np.float64(33.4929233)}"
17,1557771586,"{'y': np.float64(3706899.3458449435), 'x': np.float64(364648.0822731595), 'street_count': np.int64(4), 'lon': np.float64(133.5429852), 'lat': np.float64(33.4930576)}"
18,1431444911,"{'y': np.float64(3706799.797897921), 'x': np.float64(364527.22203023656), 'street_count': np.int64(4), 'lon': np.float64(133.5416996), 'lat': np.float64(33.4921447)}"
19,4934700677,"{'y': np.float64(3706882.008174516), 'x': np.float64(364587.4853577278), 'street_count': np.int64(3), 'lon': np.float64(133.5423357), 'lat': np.float64(33.4928936)}"
20,564465045,"{'y': np.float64(3706189.0702785417), 'x': np.float64(364587.8014437016), 'street_count': np.int64(3), 'lon': np.float64(133.5424438), 'lat': np.float64(33.4866456)}"
21,10179267615,"{'y': np.float64(3706201.4899457116), 'x': np.float64(364584.7604357115), 'street_count': np.int64(4), 'lon': np.float64(133.5424092), 'lat': np.float64(33.4867572)}"
22,10179267607,"{'y': np.float64(3706163.192020712), 'x': np.float64(364523.3349803735), 'street_count': np.int64(3), 'lon': np.float64(133.541754), 'lat': np.float64(33.4864041)}"
23,564465050,"{'y': np.float64(3706291.0006674826), 'x': np.float64(364560.3130028468), 'street_count': np.int64(4), 'lon': np.float64(133.5421326), 'lat': np.float64(33.4875612)}"
24,4934701012,"{'y': np.float64(3706333.274775786), 'x': np.float64(364543.9286050636), 'street_count': np.int64(3), 'lon': np.float64(133.5419499), 'lat': np.float64(33.4879403)}"
25,1557770523,"{'y': np.float64(3706229.848056166), 'x': np.float64(364576.8785543755), 'street_count': np.int64(4), 'lon': np.float64(133.5423201), 'lat': np.float64(33.4870119)}"
26,1557770590,"{'y': np.float64(3706273.274550044), 'x': np.float64(364520.29046871944), 'street_count': np.int64(3), 'lon': np.float64(133.5417046), 'lat': np.float64(33.4873963)}"
27,1557770618,"{'y': np.float64(3706302.0043000975), 'x': np.float64(364595.7246752577), 'street_count': np.int64(3), 'lon': np.float64(133.542512), 'lat': np.float64(33.4876649)}"
28,564465052,"{'y': np.float64(3706432.7607741607), 'x': np.float64(364505.72012205777), 'street_count': np.int64(3), 'lon': np.float64(133.5415237), 'lat': np.float64(33.4888325)}"
29,4934701025,"{'y': np.float64(3706392.75538813), 'x': np.float64(364520.86291749496), 'street_count': np.int64(4), 'lon': np.float64(133.5416927), 'lat': np.float64(33.4884737)}"
30,1557770840,"{'y': np.float64(3706462.337005457), 'x': np.float64(364575.3570983675), 'street_count': np.int64(4), 'lon': np.float64(133.5422686), 'lat': np.float64(33.489108)}"
31,1431444704,"{'y': np.float64(3706473.5692549734), 'x': np.float64(364489.4643262981), 'street_count': np.int64(5), 'lon': np.float64(133.5413426), 'lat': np.float64(33.4891984)}"
32,564465059,"{'y': np.float64(3706544.761880478), 'x': np.float64(364447.43968047004), 'street_count': np.int64(3), 'lon': np.float64(133.5408796), 'lat': np.float64(33.489835)}"
33,5506896794,"{'y': np.float64(3706562.7774016443), 'x': np.float64(364436.8576870789), 'street_count': np.int64(3), 'lon': np.float64(133.540763), 'lat': np.float64(33.4899961)}"
34,4934700850,"{'y': np.float64(3706522.1203607065), 'x': np.float64(364406.828438232), 'street_count': np.int64(3), 'lon': np.float64(133.540446), 'lat': np.float64(33.4896257)}"
35,564465061,"{'y': np.float64(3706607.7882686486), 'x': np.float64(364404.111407606), 'street_count': np.int64(4), 'lon': np.float64(133.5404038), 'lat': np.float64(33.4903978)}"
36,4934700849,"{'y': np.float64(3706592.104764776), 'x': np.float64(364375.82723510364), 'street_count': np.int64(3), 'lon': np.float64(133.5401018), 'lat': np.float64(33.4902528)}"
37,4934700832,"{'y': np.float64(3706629.4431588887), 'x': np.float64(364445.4797236374), 'street_count': np.int64(3), 'lon': np.float64(133.5408457), 'lat': np.float64(33.4905983)}"
38,564465065,"{'y': np.float64(3706669.4537969907), 'x': np.float64(364381.85861727677), 'street_count': np.int64(4), 'lon': np.float64(133.540155), 'lat': np.float64(33.490951)}"
39,4934700827,"{'y': np.float64(3706697.844581591), 'x': np.float64(364413.4713787218), 'street_count': np.int64(3), 'lon': np.float64(133.5404909), 'lat': np.float64(33.491211)}"
40,4934700846,"{'y': np.float64(3706638.1088064564), 'x': np.float64(364349.75807273295), 'street_count': np.int64(3), 'lon': np.float64(133.5398143), 'lat': np.float64(33.4906643)}"
41,10183455276,"{'y': np.float64(3706672.971942302), 'x': np.float64(364380.89520610665), 'street_count': np.int64(4), 'lon': np.float64(133.5401441), 'lat': np.float64(33.4909826)}"
42,1431445009,"{'y': np.float64(3706901.41769334), 'x': np.float64(364299.4363377949), 'street_count': np.int64(3), 'lon': np.float64(133.5392329), 'lat': np.float64(33.4930321)}"
43,4934700926,"{'y': np.float64(3706841.430262259), 'x': np.float64(364323.00323829637), 'street_count': np.int64(3), 'lon': np.float64(133.5394956), 'lat': np.float64(33.4924942)}"
44,4934700888,"{'y': np.float64(3706856.47127144), 'x': np.float64(364259.7945352567), 'street_count': np.int64(3), 'lon': np.float64(133.5388131), 'lat': np.float64(33.4926218)}"
45,769146737,"{'y': np.float64(3706099.0946674487), 'x': np.float64(364265.75989601295), 'street_count': np.int64(4), 'lon': np.float64(133.538992), 'lat': np.float64(33.4857935)}"
46,5487611911,"{'y': np.float64(3706100.2744620196), 'x': np.float64(364274.1309804836), 'street_count': np.int64(4), 'lon': np.float64(133.5390819), 'lat': np.float64(33.4858052)}"
47,1431444628,"{'y': np.float64(3706209.28424742), 'x': np.float64(364209.4245112176), 'street_count': np.int64(4), 'lon': np.float64(133.5383691), 'lat': np.float64(33.4867799)}"
48,10261044690,"{'y': np.float64(3706042.5134085), 'x': np.float64(364141.9038911151), 'street_count': np.int64(3), 'lon': np.float64(133.5376678), 'lat': np.float64(33.4852676)}"
49,769146914,"{'y': np.float64(3707138.2001158292), 'x': np.float64(363775.5998627809), 'street_count': np.int64(3), 'lon': np.float64(133.5335596), 'lat': np.float64(33.4951005)}"
50,1431984860,"{'y': np.float64(3707140.4058149653), 'x': np.float64(363785.89880741545), 'highway': 'crossing', 'street_count': np.int64(4), 'lon': np.float64(133.5336701), 'lat': np.float64(33.4951217)}"
51,1557771280,"{'y': np.float64(3706745.37073419), 'x': np.float64(363880.24998172204), 'street_count': np.int64(3), 'lon': np.float64(133.5347455), 'lat': np.float64(33.4915718)}"
52,1557770829,"{'y': np.float64(3706447.0248148395), 'x': np.float64(365175.90683535184), 'street_count': np.int64(4), 'lon': np.float64(133.5487335), 'lat': np.float64(33.4890458)}"
53,10179631118,"{'y': np.float64(3706246.507952377), 'x': np.float64(364713.4582081345), 'street_count': np.int64(4), 'lon': np.float64(133.5437873), 'lat': np.float64(33.4871794)}"
54,1557770226,"{'y': np.float64(3705967.7458566907), 'x': np.float64(364034.5270868017), 'street_count': np.int64(3), 'lon': np.float64(133.5365237), 'lat': np.float64(33.4845798)}"
55,1431444609,"{'y': np.float64(3705993.3262577993), 'x': np.float64(364075.0435637728), 'street_count': np.int64(4), 'lon': np.float64(133.5369558), 'lat': np.float64(33.4848156)}"
56,5487612026,"{'y': np.float64(3705970.499029737), 'x': np.float64(364031.97308420704), 'street_count': np.int64(4), 'lon': np.float64(133.5364958), 'lat': np.float64(33.4846043)}"
57,1431444615,"{'y': np.float64(3706012.1054197573), 'x': np.float64(364082.7055551922), 'street_count': np.int64(3), 'lon': np.float64(133.5370354), 'lat': np.float64(33.4849859)}"
58,5487611917,"{'y': np.float64(3706078.594440736), 'x': np.float64(364262.9622817932), 'street_count': np.int64(3), 'lon': np.float64(133.538965), 'lat': np.float64(33.4856083)}"
59,5487611903,"{'y': np.float64(3706227.77594324), 'x': np.float64(364201.27470887004), 'highway': 'crossing', 'street_count': np.int64(4), 'lon': np.float64(133.5382786), 'lat': np.float64(33.4869456)}"
60,1431444630,"{'y': np.float64(3706229.9044123488), 'x': np.float64(364221.03363579814), 'highway': 'crossing', 'street_count': np.int64(4), 'lon': np.float64(133.5384909), 'lat': np.float64(33.4869673)}"
61,1431444635,"{'y': np.float64(3706252.798061597), 'x': np.float64(364244.4674539641), 'street_count': np.int64(3), 'lon': np.float64(133.5387396), 'lat': np.float64(33.4871767)}"
62,5487611901,"{'y': np.float64(3706234.836533453), 'x': np.float64(364209.4404040186), 'street_count': np.int64(3), 'lon': np.float64(133.5383654), 'lat': np.float64(33.4870103)}"
63,10159298107,"{'y': np.float64(3706322.146083044), 'x': np.float64(364328.86561225494), 'street_count': np.int64(3), 'lon': np.float64(133.5396373), 'lat': np.float64(33.4878127)}"
64,1431444659,"{'y': np.float64(3706407.6862631366), 'x': np.float64(364197.3213823233), 'street_count': np.int64(3), 'lon': np.float64(133.5382088), 'lat': np.float64(33.4885673)}"
65,1431444644,"{'y': np.float64(3706338.4354995424), 'x': np.float64(364347.9685262359), 'street_count': np.int64(3), 'lon': np.float64(133.5398404), 'lat': np.float64(33.487962)}"
66,1431444647,"{'y': np.float64(3706350.3316084445), 'x': np.float64(364362.4468104621), 'street_count': np.int64(3), 'lon': np.float64(133.5399944), 'lat': np.float64(33.4880711)}"
67,4934701005,"{'y': np.float64(3706399.623670644), 'x': np.float64(364321.0250792679), 'street_count': np.int64(3), 'lon': np.float64(133.5395412), 'lat': np.float64(33.4885103)}"
68,1557770712,"{'y': np.float64(3706382.79908855), 'x': np.float64(364392.8076534822), 'street_count': np.int64(4), 'lon': np.float64(133.5403162), 'lat': np.float64(33.4883677)}"
69,1557770660,"{'y': np.float64(3706354.424312694), 'x': np.float64(364403.43929525244), 'street_count': np.int64(4), 'lon': np.float64(133.5404349), 'lat': np.float64(33.4881132)}"
70,1431444655,"{'y': np.float64(3706416.705045059), 'x': np.float64(364428.9314460589), 'street_count': np.int64(3), 'lon': np.float64(133.5406998), 'lat': np.float64(33.488678)}"
71,4934701007,"{'y': np.float64(3706441.73945681), 'x': np.float64(364453.95558202115), 'street_count': np.int64(4), 'lon': np.float64(133.5409653), 'lat': np.float64(33.4889069)}"
72,4934701026,"{'y': np.float64(3706365.4219900956), 'x': np.float64(364450.2810362569), 'street_count': np.int64(4), 'lon': np.float64(133.5409373), 'lat': np.float64(33.4882183)}"
73,1431444676,"{'y': np.float64(3706441.4169176226), 'x': np.float64(364197.0064423033), 'street_count': np.int64(3), 'lon': np.float64(133.5382003), 'lat': np.float64(33.4888714)}"
74,10159298099,"{'y': np.float64(3706421.778093107), 'x': np.float64(364114.15426103596), 'street_count': np.int64(3), 'lon': np.float64(133.5373117), 'lat': np.float64(33.4886838)}"
75,10179942520,"{'y': np.float64(3706453.343266573), 'x': np.float64(364203.0195118755), 'street_count': np.int64(3), 'lon': np.float64(133.5382632), 'lat': np.float64(33.4889797)}"
76,10179255780,"{'y': np.float64(3706461.1451087995), 'x': np.float64(364125.47920282395), 'street_count': np.int64(3), 'lon': np.float64(133.5374276), 'lat': np.float64(33.4890402)}"
77,4934701021,"{'y': np.float64(3706459.5131228026), 'x': np.float64(364472.4191188717), 'street_count': np.int64(3), 'lon': np.float64(133.5411613), 'lat': np.float64(33.4890695)}"
78,4934700836,"{'y': np.float64(3706509.110785131), 'x': np.float64(364544.97634705575), 'street_count': np.int64(3), 'lon': np.float64(133.5419346), 'lat': np.float64(33.4895259)}"
79,1557770936,"{'y': np.float64(3706537.1477051475), 'x': np.float64(364527.5932882257), 'street_count': np.int64(3), 'lon': np.float64(133.5417433), 'lat': np.float64(33.4897765)}"
80,1431444730,"{'y': np.float64(3706533.0359029346), 'x': np.float64(364255.2791633093), 'street_count': np.int64(3), 'lon': np.float64(133.5388135), 'lat': np.float64(33.4897049)}"
81,1557771022,"{'y': np.float64(3706561.3712311992), 'x': np.float64(364278.9839278023), 'street_count': np.int64(4), 'lon': np.float64(133.5390643), 'lat': np.float64(33.4899634)}"
82,6878716077,"{'y': np.float64(3706477.2546970556), 'x': np.float64(364217.96435080096), 'street_count': np.int64(3), 'lon': np.float64(133.5384204), 'lat': np.float64(33.4891972)}"
83,10183455283,"{'y': np.float64(3706533.270696836), 'x': np.float64(364251.9928634708), 'street_count': np.int64(4), 'lon': np.float64(133.5387781), 'lat': np.float64(33.4897066)}"
84,1431444733,"{'y': np.float64(3706537.8025231566), 'x': np.float64(364589.1569747701), 'street_count': np.int64(4), 'lon': np.float64(133.5424057), 'lat': np.float64(33.4897902)}"
85,1557770846,"{'y': np.float64(3706513.6557865473), 'x': np.float64(364552.2327077555), 'street_count': np.int64(3), 'lon': np.float64(133.542012), 'lat': np.float64(33.4895678)}"
86,4934700998,"{'y': np.float64(3706546.782130259), 'x': np.float64(364614.6984094741), 'street_count': np.int64(3), 'lon': np.float64(133.5426792), 'lat': np.float64(33.4898744)}"
87,4934700996,"{'y': np.float64(3706588.439436868), 'x': np.float64(364557.7248528659), 'street_count': np.int64(4), 'lon': np.float64(133.5420598), 'lat': np.float64(33.4902428)}"
88,4934700997,"{'y': np.float64(3706498.435307547), 'x': np.float64(364607.04092439555), 'street_count': np.int64(3), 'lon': np.float64(133.5426041), 'lat': np.float64(33.4894375)}"
89,1431444750,"{'y': np.float64(3706598.0497585344), 'x': np.float64(364716.12181210984), 'street_count': np.int64(3), 'lon': np.float64(133.5437629), 'lat': np.float64(33.4903495)}"
90,1557771113,"{'y': np.float64(3706603.838191117), 'x': np.float64(364731.2012227836), 'street_count': np.int64(4), 'lon': np.float64(133.5439243), 'lat': np.float64(33.4904036)}"
91,10179262550,"{'y': np.float64(3706583.7459593182), 'x': np.float64(364664.5331180871), 'street_count': np.int64(3), 'lon': np.float64(133.5432099), 'lat': np.float64(33.490214)}"
92,1557771046,"{'y': np.float64(3706566.5493876226), 'x': np.float64(364672.8874676741), 'street_count': np.int64(4), 'lon': np.float64(133.5433024), 'lat': np.float64(33.49006)}"
93,1431444756,"{'y': np.float64(3706629.8989328896), 'x': np.float64(364807.2638272535), 'street_count': np.int64(3), 'lon': np.float64(133.5447389), 'lat': np.float64(33.4906482)}"
94,6878716075,"{'y': np.float64(3706617.5397386164), 'x': np.float64(364773.56303072954), 'street_count': np.int64(3), 'lon': np.float64(133.5443781), 'lat': np.float64(33.4905325)}"
95,4934700656,"{'y': np.float64(3706677.154463564), 'x': np.float64(364793.8853081489), 'street_count': np.int64(3), 'lon': np.float64(133.5445878), 'lat': np.float64(33.4910726)}"
96,1431444766,"{'y': np.float64(3706648.29832354), 'x': np.float64(364885.5882426051), 'street_count': np.int64(4), 'lon': np.float64(133.545579), 'lat': np.float64(33.490824)}"
97,1431444759,"{'y': np.float64(3706639.075385046), 'x': np.float64(364062.1480655599), 'street_count': np.int64(3), 'lon': np.float64(133.5367191), 'lat': np.float64(33.4906365)}"
98,1431444788,"{'y': np.float64(3706689.9279574365), 'x': np.float64(364162.7130547569), 'street_count': np.int64(4), 'lon': np.float64(133.5377936), 'lat': np.float64(33.4911078)}"
99,1431444829,"{'y': np.float64(3706741.572114975), 'x': np.float64(363967.1089957503), 'street_count': np.int64(4), 'lon': np.float64(133.5356808), 'lat': np.float64(33.4915486)}"
100,4934700966,"{'y': np.float64(3706615.8824988897), 'x': np.float64(364074.9237148756), 'street_count': np.int64(3), 'lon': np.float64(133.5368601), 'lat': np.float64(33.490429)}"
101,1557771216,"{'y': np.float64(3706675.068584022), 'x': np.float64(364999.7777414095), 'street_count': np.int64(4), 'lon': np.float64(133.5468038), 'lat': np.float64(33.4910798)}"
102,1557771074,"{'y': np.float64(3706578.5427355333), 'x': np.float64(364911.4665342254), 'street_count': np.int64(3), 'lon': np.float64(133.545868), 'lat': np.float64(33.4901983)}"
103,4934700660,"{'y': np.float64(3706714.721362856), 'x': np.float64(364839.5268924793), 'street_count': np.int64(3), 'lon': np.float64(133.5450733), 'lat': np.float64(33.4914171)}"
104,1431444776,"{'y': np.float64(3706649.1993954326), 'x': np.float64(365086.6072410577), 'street_count': np.int64(3), 'lon': np.float64(133.5477421), 'lat': np.float64(33.4908575)}"
105,1557771109,"{'y': np.float64(3706600.240177292), 'x': np.float64(365108.43819424615), 'street_count': np.int64(3), 'lon': np.float64(133.5479844), 'lat': np.float64(33.4904188)}"
106,1431444813,"{'y': np.float64(3706693.085319079), 'x': np.float64(365069.8907328616), 'street_count': np.int64(3), 'lon': np.float64(133.5475556), 'lat': np.float64(33.4912511)}"
107,4934700971,"{'y': np.float64(3706651.849151687), 'x': np.float64(364167.79870069685), 'street_count': np.int64(3), 'lon': np.float64(133.5378541), 'lat': np.float64(33.4907651)}"
108,1431444817,"{'y': np.float64(3706706.3578363485), 'x': np.float64(364212.77089112345), 'street_count': np.int64(3), 'lon': np.float64(133.5383298), 'lat': np.float64(33.4912623)}"
109,1431444836,"{'y': np.float64(3706776.5585819874), 'x': np.float64(364111.3566630488), 'street_count': np.int64(3), 'lon': np.float64(133.5372278), 'lat': np.float64(33.4918824)}"
110,1431444798,"{'y': np.float64(3706684.591490639), 'x': np.float64(365035.70567476033), 'street_count': np.int64(3), 'lon': np.float64(133.547189), 'lat': np.float64(33.4911702)}"
111,1557771241,"{'y': np.float64(3706691.1498474744), 'x': np.float64(365062.37392282457), 'street_count': np.int64(3), 'lon': np.float64(133.547475), 'lat': np.float64(33.4912327)}"
112,10179548533,"{'y': np.float64(3706748.4468028294), 'x': np.float64(364996.3445783063), 'street_count': np.int64(3), 'lon': np.float64(133.5467558), 'lat': np.float64(33.491741)}"
113,1431444805,"{'y': np.float64(3706700.365871033), 'x': np.float64(364215.35347293015), 'street_count': np.int64(3), 'lon': np.float64(133.5383585), 'lat': np.float64(33.4912086)}"
114,1557771154,"{'y': np.float64(3706658.24196422), 'x': np.float64(364230.47407366964), 'street_count': np.int64(3), 'lon': np.float64(133.5385276), 'lat': np.float64(33.4908307)}"
115,4934700937,"{'y': np.float64(3706708.0880228886), 'x': np.float64(364243.4883851458), 'street_count': np.int64(3), 'lon': np.float64(133.5386601), 'lat': np.float64(33.4912818)}"
116,1431444811,"{'y': np.float64(3706700.741459396), 'x': np.float64(364415.67725917033), 'street_count': np.int64(3), 'lon': np.float64(133.5405142), 'lat': np.float64(33.4912374)}"
117,1431444827,"{'y': np.float64(3706723.0895328433), 'x': np.float64(364444.02685457247), 'street_count': np.int64(3), 'lon': np.float64(133.5408159), 'lat': np.float64(33.4914425)}"
118,10183455278,"{'y': np.float64(3706704.212896806), 'x': np.float64(364414.8804479099), 'street_count': np.int64(3), 'lon': np.float64(133.5405051), 'lat': np.float64(33.4912686)}"
119,1431444819,"{'y': np.float64(3706703.7072644318), 'x': np.float64(365067.70694189053), 'street_count': np.int64(3), 'lon': np.float64(133.5475305), 'lat': np.float64(33.4913466)}"
120,1431444823,"{'y': np.float64(3706724.475106495), 'x': np.float64(364206.0101603767), 'street_count': np.int64(3), 'lon': np.float64(133.5382543), 'lat': np.float64(33.4914248)}"
121,4942039772,"{'y': np.float64(3706706.7461096477), 'x': np.float64(365075.6294611969), 'street_count': np.int64(3), 'lon': np.float64(133.5476153), 'lat': np.float64(33.491375)}"
122,1431444825,"{'y': np.float64(3706765.2238575), 'x': np.float64(364181.43858347007), 'street_count': np.int64(3), 'lon': np.float64(133.5379837), 'lat': np.float64(33.4917891)}"
123,1431444846,"{'y': np.float64(3706744.560753427), 'x': np.float64(364261.8898129087), 'street_count': np.int64(4), 'lon': np.float64(133.5388526), 'lat': np.float64(33.491613)}"
124,4934700948,"{'y': np.float64(3706796.7331195404), 'x': np.float64(364162.4611990028), 'street_count': np.int64(3), 'lon': np.float64(133.5377747), 'lat': np.float64(33.4920708)}"
125,4934700951,"{'y': np.float64(3706787.645972802), 'x': np.float64(364248.5947912263), 'street_count': np.int64(3), 'lon': np.float64(133.538703), 'lat': np.float64(33.4919998)}"
126,1431444863,"{'y': np.float64(3706752.9781508073), 'x': np.float64(364481.13355361344), 'street_count': np.int64(3), 'lon': np.float64(133.5412107), 'lat': np.float64(33.4917167)}"
127,4934700700,"{'y': np.float64(3706813.617041991), 'x': np.float64(364423.025504221), 'street_count': np.int64(3), 'lon': np.float64(133.5405762), 'lat': np.float64(33.4922561)}"
128,1431444832,"{'y': np.float64(3706746.01711159), 'x': np.float64(364004.23010335147), 'street_count': np.int64(3), 'lon': np.float64(133.5360796), 'lat': np.float64(33.4915934)}"
129,4934700913,"{'y': np.float64(3706750.68578504), 'x': np.float64(363887.91696001764), 'street_count': np.int64(3), 'lon': np.float64(133.5348272), 'lat': np.float64(33.4916207)}"
130,1557771496,"{'y': np.float64(3706856.9709150637), 'x': np.float64(363928.45438045217), 'street_count': np.int64(3), 'lon': np.float64(133.5352473), 'lat': np.float64(33.4925842)}"
131,1431444905,"{'y': np.float64(3706802.786537737), 'x': np.float64(364011.5167877058), 'street_count': np.int64(3), 'lon': np.float64(133.5361494), 'lat': np.float64(33.4921062)}"
132,1557771404,"{'y': np.float64(3706819.0099091707), 'x': np.float64(364085.61089281994), 'street_count': np.int64(4), 'lon': np.float64(133.5369443), 'lat': np.float64(33.4922619)}"
133,4934700953,"{'y': np.float64(3706713.012837578), 'x': np.float64(364272.5967593013), 'street_count': np.int64(4), 'lon': np.float64(133.5389726), 'lat': np.float64(33.4913299)}"
134,4934700921,"{'y': np.float64(3706758.4242279525), 'x': np.float64(364287.0816382852), 'street_count': np.int64(3), 'lon': np.float64(133.5391216), 'lat': np.float64(33.4917412)}"
135,1557771326,"{'y': np.float64(3706760.7347839694), 'x': np.float64(364489.50353073934), 'street_count': np.int64(3), 'lon': np.float64(133.5412996), 'lat': np.float64(33.4917877)}"
136,1557771394,"{'y': np.float64(3706806.00600347), 'x': np.float64(364466.6299252318), 'street_count': np.int64(3), 'lon': np.float64(133.5410466), 'lat': np.float64(33.492193)}"
137,1431444892,"{'y': np.float64(3706780.097227699), 'x': np.float64(364344.4700191425), 'street_count': np.int64(3), 'lon': np.float64(133.5397359), 'lat': np.float64(33.4919439)}"
138,1557771380,"{'y': np.float64(3706796.293076125), 'x': np.float64(364339.475511896), 'street_count': np.int64(3), 'lon': np.float64(133.5396797), 'lat': np.float64(33.4920893)}"
139,4934700927,"{'y': np.float64(3706745.8473521126), 'x': np.float64(364356.4679998612), 'street_count': np.int64(3), 'lon': np.float64(133.5398702), 'lat': np.float64(33.4916366)}"
140,1557771393,"{'y': np.float64(3706793.914138373), 'x': np.float64(364533.9507046265), 'street_count': np.int64(3), 'lon': np.float64(133.5417729), 'lat': np.float64(33.4920925)}"
141,1557771402,"{'y': np.float64(3706819.3323909673), 'x': np.float64(364522.9803587247), 'street_count': np.int64(3), 'lon': np.float64(133.541651), 'lat': np.float64(33.4923203)}"
142,1431445005,"{'y': np.float64(3706881.8418300217), 'x': np.float64(364888.73024597205), 'street_count': np.int64(3), 'lon': np.float64(133.5455776), 'lat': np.float64(33.4929302)}"
143,1431445037,"{'y': np.float64(3706915.9547173795), 'x': np.float64(364854.7989515166), 'street_count': np.int64(3), 'lon': np.float64(133.5452073), 'lat': np.float64(33.4932335)}"
144,10179548526,"{'y': np.float64(3706840.9217459615), 'x': np.float64(364925.6700687634), 'street_count': np.int64(3), 'lon': np.float64(133.5459813), 'lat': np.float64(33.4925659)}"
145,4942039820,"{'y': np.float64(3706836.6127780606), 'x': np.float64(364824.7785292332), 'street_count': np.int64(3), 'lon': np.float64(133.5448962), 'lat': np.float64(33.4925143)}"
146,4934700889,"{'y': np.float64(3706891.8105186224), 'x': np.float64(364252.3563332474), 'street_count': np.int64(4), 'lon': np.float64(133.5387277), 'lat': np.float64(33.4929395)}"
147,1431445026,"{'y': np.float64(3706915.376131872), 'x': np.float64(364288.7236065078), 'street_count': np.int64(3), 'lon': np.float64(133.5391155), 'lat': np.float64(33.4931566)}"
148,1431445041,"{'y': np.float64(3706932.247025342), 'x': np.float64(364266.5015903127), 'street_count': np.int64(3), 'lon': np.float64(133.5388738), 'lat': np.float64(33.4933059)}"
149,4934700708,"{'y': np.float64(3706938.2676013466), 'x': np.float64(364328.8724602613), 'street_count': np.int64(3), 'lon': np.float64(133.5395441), 'lat': np.float64(33.4933681)}"
150,1431445051,"{'y': np.float64(3706943.8228712846), 'x': np.float64(364839.92236939515), 'street_count': np.int64(3), 'lon': np.float64(133.545043), 'lat': np.float64(33.4934829)}"
151,4942039812,"{'y': np.float64(3706881.9276772547), 'x': np.float64(364826.4173008965), 'street_count': np.int64(1), 'lon': np.float64(133.544907), 'lat': np.float64(33.4929231)}"
152,1431445046,"{'y': np.float64(3706933.9428409752), 'x': np.float64(364260.27175443235), 'street_count': np.int64(3), 'lon': np.float64(133.5388065), 'lat': np.float64(33.4933204)}"
153,4934700865,"{'y': np.float64(3706957.2532252884), 'x': np.float64(364283.25441063364), 'street_count': np.int64(3), 'lon': np.float64(133.5390503), 'lat': np.float64(33.4935335)}"
