#number,Node1,Node2,Length,Width
85,55,57,46.0,3
86,55,58,65.0,3
87,56,60,52.0,3
88,56,243,73.0,3
89,57,391,41.0,3
90,57,388,9.0,3
91,58,59,42.0,3
92,58,60,44.0,3
93,59,387,32.0,3
94,60,261,33.0,3
95,58,399,8.0,3
96,58,9,46.0,3
97,61,160,47.0,3
98,61,161,17.0,3
99,62,152,48.0,3
100,62,397,58.0,3
101,63,160,36.0,3
102,63,300,38.0,3
103,64,65,8.0,3
104,64,66,123.0,3
105,64,67,136.0,3
106,65,426,15.0,3
107,65,427,16.0,3
108,65,77,143.0,3
109,66,76,20.0,3
110,66,77,23.0,3
111,66,74,235.0,3
112,67,74,66.0,3
113,67,437,61.0,3
114,68,69,10.0,3
115,68,70,412.0,3
116,69,181,9.0,3
117,69,182,12.0,3
118,69,183,82.0,3
119,70,282,8.0,3
120,70,76,610.0,3
121,71,236,72.0,3
122,71,218,138.0,3
123,72,208,26.0,3
124,26,73,48.0,3
125,26,74,20.0,3
126,26,75,209.0,3
127,75,428,10.0,3
128,76,79,10.0,3
129,77,78,32.0,3
130,77,79,14.0,3
131,78,80,109.0,3
132,78,81,166.0,3
133,79,396,232.0,3
134,80,82,25.0,3
135,80,415,73.0,3
136,81,90,33.0,3
137,81,91,95.0,3
138,82,83,18.0,3
139,82,84,66.0,3
140,83,85,44.0,3
141,83,86,41.0,3
142,84,415,22.0,3
143,84,219,55.0,3
144,85,87,49.0,3
145,85,86,30.0,3
146,85,216,47.0,3
147,86,195,120.0,3
148,86,89,48.0,3
149,87,88,35.0,3
150,87,89,55.0,3
151,88,94,25.0,3
152,88,230,14.0,3
153,88,202,70.0,3
154,89,200,112.0,3
155,89,202,31.0,3
156,90,92,13.0,3
157,90,93,74.0,3
158,91,93,41.0,3
159,91,396,51.0,3
160,92,99,28.0,3
161,92,235,38.0,3
162,93,257,41.0,3
163,94,230,25.0,3
164,95,101,8.0,3
165,95,96,33.0,3
166,96,249,6.0,3
167,97,98,36.0,3
168,97,99,67.0,3
169,98,261,71.0,3
170,98,262,5.0,3
171,98,241,33.0,3
172,97,251,31.0,3
173,97,99,66.0,3
174,97,262,39.0,3
175,100,101,44.0,3
176,100,102,27.0,3
177,100,103,59.0,3
178,100,104,43.0,3
179,101,238,35.0,3
180,102,244,27.0,3
181,102,413,41.0,3
182,103,275,23.0,3
183,103,249,53.0,3
184,103,390,49.0,3
185,104,413,25.0,3
186,104,238,42.0,3
187,105,106,16.0,3
188,105,107,53.0,3
189,105,108,54.0,3
190,106,110,44.0,3
191,106,268,36.0,3
192,106,258,54.0,3
193,107,269,61.0,3
194,107,108,19.0,3
195,108,244,33.0,3
196,108,226,66.0,3
197,109,110,35.0,3
198,109,111,49.0,3
199,109,112,80.0,3
200,110,259,52.0,3
201,111,268,91.0,3
202,111,289,55.0,3
203,112,117,117.0,3
204,112,118,74.0,3
205,112,119,81.0,3
206,113,114,113.0,3
207,113,115,172.0,3
208,113,116,26.0,3
209,114,123,38.0,3
210,114,124,52.0,3
211,114,125,101.0,3
212,115,142,37.0,3
213,115,143,81.0,3
214,115,144,122.0,3
215,116,256,45.0,3
216,116,123,102.0,3
217,117,126,37.0,3
218,117,278,70.0,3
219,117,263,103.0,3
220,118,247,38.0,3
221,118,267,32.0,3
222,119,285,84.0,3
223,119,286,90.0,3
224,120,121,53.0,3
225,120,122,47.0,3
226,121,236,95.0,3
227,121,263,64.0,3
228,122,133,10.0,3
229,122,127,7.0,3
230,123,412,16.0,3
231,124,134,19.0,3
232,124,129,6.0,3
233,125,142,111.0,3
234,125,146,49.0,3
235,126,127,27.0,3
236,126,128,75.0,3
237,127,279,24.0,3
238,128,278,35.0,3
239,128,431,90.0,3
240,129,130,44.0,3
241,129,131,29.0,3
242,130,277,31.0,3
243,131,277,46.0,3
244,131,147,29.0,3
245,59,132,36.0,3
246,132,140,47.0,3
247,132,141,93.0,3
248,9,296,106.0,3
249,133,135,8.0,3
250,134,136,47.0,3
251,134,137,59.0,3
252,136,138,36.0,3
253,136,139,70.0,3
254,137,147,33.0,3
255,137,148,28.0,3
256,137,139,45.0,3
257,138,297,38.0,3
258,138,398,80.0,3
259,139,398,31.0,3
260,140,149,11.0,3
261,140,150,56.0,3
262,141,296,36.0,3
263,142,145,57.0,3
264,143,396,376.0,3
265,144,145,121.0,3
266,144,304,107.0,3
267,145,146,75.0,3
268,146,297,64.0,3
269,146,298,122.0,3
270,147,406,44.0,3
271,147,403,32.0,3
272,148,151,61.0,3
273,148,397,73.0,3
274,149,280,48.0,3
275,150,155,57.0,3
276,151,152,16.0,3
277,151,153,36.0,3
278,152,295,25.0,3
279,153,399,68.0,3
280,154,273,35.0,3
281,154,284,49.0,3
282,156,157,48.0,3
283,156,158,55.0,3
284,156,159,78.0,3
285,157,164,31.0,3
286,157,165,44.0,3
287,158,430,55.0,3
288,158,431,25.0,3
289,159,287,51.0,3
290,159,171,72.0,3
291,160,169,36.0,3
292,160,395,38.0,3
293,161,162,28.0,3
294,161,163,47.0,3
295,162,166,6.0,3
296,162,167,30.0,3
297,163,386,38.0,3
298,164,170,100.0,3
299,164,171,83.0,3
300,166,168,36.0,3
301,166,169,16.0,3
302,167,386,58.0,3
303,167,332,36.0,3
304,168,172,57.0,3
305,168,173,61.0,3
306,169,311,84.0,3
307,170,177,45.0,3
308,171,306,41.0,3
309,172,174,10.0,3
310,172,173,85.0,3
311,173,311,14.0,3
312,174,175,42.0,3
313,174,176,57.0,3
314,175,178,113.0,3
315,175,179,32.0,3
316,176,331,62.0,3
317,176,332,35.0,3
318,177,309,45.0,3
319,177,322,96.0,3
320,178,330,48.0,3
321,178,179,144.0,3
322,179,180,123.0,3
323,180,341,11.0,3
324,180,342,67.0,3
325,181,425,114.0,3
326,181,282,401.0,3
327,182,350,218.0,3
328,183,184,16.0,3
329,183,185,142.0,3
330,184,339,97.0,3
331,184,340,230.0,3
332,185,350,11.0,3
333,185,351,90.0,3
334,186,187,12.0,3
335,186,188,161.0,3
336,186,189,156.0,3
337,187,379,46.0,3
338,187,380,60.0,3
339,188,376,45.0,3
340,188,423,248.0,3
341,189,381,38.0,3
342,190,191,15.0,3
343,190,192,26.0,3
344,190,193,101.0,3
345,191,426,10.0,3
346,191,436,9.0,3
347,192,198,211.0,3
348,192,427,41.0,3
349,193,196,27.0,3
350,193,201,88.0,3
351,194,195,57.0,3
352,194,196,37.0,3
353,194,197,53.0,3
354,195,200,49.0,3
355,195,201,40.0,3
356,196,201,58.0,3
357,197,198,36.0,3
358,199,204,16.0,3
359,199,208,44.0,3
360,203,209,14.0,3
361,203,210,68.0,3
362,204,416,44.0,3
363,204,209,45.0,3
364,205,206,20.0,3
365,205,207,157.0,3
366,205,208,81.0,3
367,206,212,52.0,3
368,206,213,66.0,3
369,207,217,70.0,3
370,207,434,38.0,3
371,208,416,18.0,3
372,209,211,53.0,3
373,210,232,64.0,3
374,211,212,62.0,3
375,211,213,50.0,3
376,212,214,237.0,3
377,212,215,48.0,3
378,213,416,11.0,3
379,214,247,84.0,3
380,215,222,62.0,3
381,215,223,29.0,3
382,216,219,6.0,3
383,216,221,38.0,3
384,217,218,52.0,3
385,217,214,79.0,3
386,218,237,74.0,3
387,214,237,60.0,3
388,219,220,60.0,3
389,220,241,66.0,3
390,220,233,67.0,3
391,221,230,39.0,3
392,221,231,74.0,3
393,222,224,67.0,3
394,222,225,25.0,3
395,222,226,37.0,3
396,223,414,36.0,3
397,223,225,64.0,3
398,224,245,42.0,3
399,224,246,34.0,3
400,226,246,67.0,3
401,227,228,18.0,3
402,227,229,95.0,3
403,228,225,95.0,3
404,228,232,22.0,3
405,229,242,21.0,3
406,229,225,20.0,3
407,231,243,70.0,3
408,233,234,74.0,3
409,233,235,115.0,3
410,234,415,11.0,3
411,234,235,111.0,3
412,236,237,130.0,3
413,237,240,93.0,3
414,239,242,26.0,3
415,239,413,21.0,3
416,240,263,57.0,3
417,240,247,67.0,3
418,241,243,31.0,3
419,242,244,62.0,3
420,244,260,104.0,3
421,245,247,123.0,3
422,245,248,34.0,3
423,246,250,8.0,3
424,248,250,33.0,3
425,248,267,87.0,3
426,249,392,41.0,3
427,250,258,32.0,3
428,251,252,54.0,3
429,251,253,24.0,3
430,252,429,24.0,3
431,252,99,18.0,3
432,253,429,56.0,3
433,253,254,27.0,3
434,254,255,26.0,3
435,254,256,73.0,3
436,254,257,58.0,3
437,255,411,23.0,3
438,255,265,80.0,3
439,256,264,74.0,3
440,257,429,29.0,3
441,258,259,41.0,3
442,259,267,112.0,3
443,260,274,16.0,3
444,260,270,40.0,3
445,262,265,27.0,3
446,262,261,71.0,3
447,264,412,21.0,3
448,264,411,14.0,3
449,265,266,28.0,3
450,266,410,9.0,3
451,266,405,30.0,3
452,268,271,43.0,3
453,269,270,51.0,3
454,269,271,64.0,3
455,270,272,46.0,3
456,270,273,99.0,3
457,271,382,37.0,3
458,272,283,84.0,3
459,272,284,86.0,3
460,273,284,36.0,3
461,273,280,53.0,3
462,274,275,25.0,3
463,274,276,41.0,3
464,275,393,53.0,3
465,276,280,66.0,3
466,276,393,22.0,3
467,130,410,36.0,3
468,130,409,29.0,3
469,277,405,50.0,3
470,277,406,28.0,3
471,278,433,60.0,3
472,279,421,24.0,3
473,279,421,33.0,3
474,280,281,41.0,3
475,281,389,38.0,3
476,281,387,63.0,3
477,283,290,42.0,3
478,283,293,33.0,3
479,283,284,99.0,3
480,284,294,113.0,3
481,285,286,33.0,3
482,285,287,24.0,3
483,286,288,26.0,3
484,286,290,43.0,3
485,287,292,24.0,3
486,288,289,38.0,3
487,288,290,32.0,3
488,288,291,26.0,3
489,289,382,53.0,3
490,290,292,58.0,3
491,291,382,49.0,3
492,291,290,42.0,3
493,290,302,59.0,3
494,292,301,42.0,3
495,293,302,37.0,3
496,293,294,54.0,3
497,294,303,67.0,3
498,295,296,23.0,3
499,297,299,49.0,3
500,297,300,75.0,3
501,298,317,70.0,3
502,299,310,38.0,3
503,299,395,73.0,3
504,300,395,36.0,3
505,301,302,18.0,3
506,301,303,7.0,3
507,303,306,5.0,3
508,304,318,27.0,3
509,304,320,75.0,3
510,305,313,38.0,3
511,306,309,94.0,3
512,307,384,30.0,3
513,308,323,17.0,3
514,308,322,94.0,3
515,309,322,51.0,3
516,310,311,31.0,3
517,310,312,46.0,3
518,312,298,36.0,3
519,312,315,236.0,3
520,313,383,26.0,3
521,314,327,20.0,3
522,314,384,63.0,3
523,298,316,69.0,3
524,315,328,104.0,3
525,315,341,55.0,3
526,316,328,56.0,3
527,316,329,77.0,3
528,317,318,74.0,3
529,317,319,78.0,3
530,318,321,77.0,3
531,319,329,15.0,3
532,319,321,50.0,3
533,320,422,87.0,3
534,320,334,56.0,3
535,321,338,51.0,3
536,323,324,144.0,3
537,323,325,41.0,3
538,324,326,84.0,3
539,324,327,25.0,3
540,325,383,33.0,3
541,326,330,71.0,3
542,326,385,25.0,3
543,327,383,68.0,3
544,327,385,76.0,3
545,328,333,79.0,3
546,329,333,54.0,3
547,330,331,6.0,3
548,331,394,36.0,3
549,332,394,45.0,3
550,333,338,62.0,3
551,334,335,87.0,3
552,334,336,84.0,3
553,336,337,130.0,3
554,336,338,41.0,3
555,337,348,84.0,3
556,337,347,23.0,3
557,339,344,48.0,3
558,339,345,87.0,3
559,340,345,35.0,3
560,340,351,18.0,3
561,340,348,212.0,3
562,341,343,85.0,3
563,342,353,38.0,3
564,342,362,158.0,3
565,343,348,45.0,3
566,343,349,31.0,3
567,344,346,88.0,3
568,344,347,45.0,3
569,345,346,48.0,3
570,346,347,130.0,3
571,348,352,110.0,3
572,349,353,38.0,3
573,349,354,102.0,3
574,350,355,104.0,3
575,350,358,103.0,3
576,351,358,14.0,3
577,351,352,100.0,3
578,352,420,110.0,3
579,352,370,154.0,3
580,353,359,135.0,3
581,354,359,52.0,3
582,354,360,30.0,3
583,355,356,49.0,3
584,355,357,180.0,3
585,356,361,51.0,3
586,356,358,147.0,3
587,357,367,6.0,3
588,357,361,94.0,3
589,357,366,92.0,3
590,358,424,205.0,3
591,359,362,27.0,3
592,359,418,39.0,3
593,360,369,10.0,3
594,360,370,5.0,3
595,361,368,9.0,3
596,361,424,150.0,3
597,362,363,42.0,3
598,362,364,91.0,3
599,363,377,23.0,3
600,363,418,27.0,3
601,363,373,77.0,3
602,364,372,39.0,3
603,364,373,17.0,3
604,365,366,14.0,3
605,366,367,89.0,3
606,367,368,95.0,3
607,368,371,138.0,3
608,369,374,63.0,3
609,369,418,46.0,3
610,370,376,72.0,3
611,371,423,7.0,3
612,371,424,20.0,3
613,372,379,163.0,3
614,372,380,25.0,3
615,373,377,99.0,3
616,374,375,12.0,3
617,374,376,5.0,3
618,375,378,68.0,3
619,375,419,41.0,3
620,377,378,14.0,3
621,378,419,27.0,3
622,379,380,92.0,3
623,381,417,41.0,3
624,384,385,47.0,3
625,386,394,37.0,3
626,387,388,43.0,3
627,388,389,63.0,3
628,389,390,39.0,3
629,389,393,44.0,3
630,390,391,74.0,3
631,391,392,47.0,3
632,397,398,28.0,3
633,153,399,68.0,3
634,153,401,43.0,3
635,400,401,53.0,3
636,400,399,26.0,3
637,400,402,27.0,3
638,401,403,27.0,3
639,399,3,10.0,3
640,402,403,57.0,3
641,402,404,29.0,3
642,404,406,28.0,3
643,404,407,23.0,3
644,405,407,36.0,3
645,407,261,16.0,3
646,408,409,36.0,3
647,408,410,31.0,3
648,408,411,38.0,3
649,409,412,34.0,3
650,261,3,76.0,3
651,418,419,41.0,3
652,420,423,19.0,3
653,420,424,6.0,3
654,426,436,10.0,3
655,99,435,98.0,3
656,430,432,27.0,3
657,430,433,198.0,3
658,431,432,55.0,3
659,432,433,31.0,3
660,436,438,9.0,3
