#number,Coord_x,Coord_y,evacuation,reward
0,368559.9587042449,3710936.7827186654,0,1
1,368553.79541422974,3710950.008912227,0,1
2,368570.2602265647,3710940.9340809863,0,1
3,368552.30037512374,3710933.7043219,0,1
4,367233.5976444917,3708368.2868078165,0,1
5,367243.9579345372,3708380.509870229,0,1
6,367237.886258836,3708364.6455418104,0,1
7,367228.73054946493,3708372.4240213004,0,1
8,367204.83310818975,3708314.983472723,0,1
9,367375.2393466387,3708451.6660473137,0,1
10,367371.9336289367,3708453.818707136,0,1
11,367397.45684784,3708464.080999528,0,1
12,367279.22029402026,3708411.8425181457,0,1
13,368638.1796251816,3709356.939797722,0,1
14,368593.8528508565,3709468.913276655,0,1
15,368847.74443673884,3709426.449175514,0,1
16,368450.5817971175,3709271.7748004803,0,1
17,369751.7846537745,3709782.72609592,0,1
18,369741.44745049765,3709855.673498549,0,1
19,369879.93249508436,3709822.8379223202,0,1
20,369328.76298865816,3709637.6046163193,0,1
21,367532.15909012407,3709189.08032889,0,1
22,367528.7952405027,3709335.641535912,0,1
23,367532.5015937856,3709173.44928226,0,1
24,367522.79051860166,3709142.818092595,0,1
25,367544.8261003011,3709184.0264286636,0,1
26,367556.4908931157,3709510.2004070347,0,1
27,367537.1465908934,3709430.9039675784,0,1
28,367525.3380603149,3709511.205409432,0,1
29,367565.3698092388,3709564.798284345,0,1
30,366951.1569366738,3710801.846778304,0,1
31,366969.86403714493,3710670.7434491976,0,1
32,366921.40766007046,3710871.1848816746,0,1
33,367090.10281489894,3710760.845487486,0,1
34,367704.03542793746,3708799.57655623,0,1
35,367692.2300252331,3708792.319179291,0,1
36,367697.57801937003,3708812.3858495303,0,1
37,367715.05053018266,3708806.112831684,0,1
38,370119.59161157423,3711333.1699464275,0,1
39,369916.9114005673,3711206.404796931,0,1
40,370131.7922586177,3710293.592112147,0,1
41,370135.30270123394,3710278.3843957265,0,1
42,370092.5297292813,3710391.449723566,0,1
43,370113.6130302336,3710282.480816222,0,1
44,370150.06084599247,3710289.2867757375,0,1
45,370115.0757795463,3710274.542645008,0,1
46,369949.3083433412,3710171.2998789996,0,1
47,369953.6338316002,3710180.7014769493,0,1
48,369945.32736521075,3710162.647769367,0,1
49,369943.8408794394,3710175.6989042656,0,1
50,369954.92381345795,3710166.166901239,0,1
51,369778.67646434193,3710203.90382403,0,1
52,369741.59198585537,3710186.472276551,0,1
53,369833.45800165413,3710193.9917083303,0,1
54,369791.0727539537,3710145.1795871733,0,1
55,369590.873074472,3710142.6976888943,0,1
56,369395.69318402105,3710083.6579190823,0,1
57,369579.9399177078,3709921.0844012727,1,1000
58,369610.22324455925,3710267.0018158015,0,1
59,369390.36501487053,3710075.024282228,0,1
60,369396.54305569525,3710064.1274788985,0,1
61,369334.9907987445,3709997.4445049916,0,1
62,369385.79671188066,3710098.4534762665,0,1
63,369057.1870496888,3710309.3167614616,0,1
64,369058.90119310294,3710313.785035791,0,1
65,369007.3998802106,3710327.1171877785,0,1
66,369176.25833496684,3710259.300640071,0,1
67,369126.0999059136,3709541.452279371,0,1
68,369193.80228054733,3709576.3877675575,0,1
69,369116.46826812334,3709536.7810216947,0,1
70,369129.39075577783,3709441.0958343423,0,1
71,368576.40551409667,3710943.400990926,0,1
72,368733.5427978916,3710535.2182257073,0,1
73,368558.5874112241,3710970.3719303864,0,1
74,368564.4197775988,3710954.677107597,0,1
75,368564.81257480546,3710973.248085069,0,1
76,368547.79792696505,3710965.173659087,0,1
77,369216.0479505857,3709921.7481535887,0,1
78,369358.6498269793,3709971.4052182003,0,1
79,369058.03975221206,3709848.6136405696,0,1
80,369051.3195316419,3709848.993336035,0,1
81,369064.2803657878,3709779.458388035,0,1
82,369044.7813560554,3709773.246691511,0,1
83,369121.7596371576,3709786.0967364777,0,1
84,368542.14695815323,3710945.1661722176,0,1
85,368575.51405096345,3710959.749243971,0,1
86,369875.81932874164,3709827.1077811825,0,1
87,369882.95783261786,3709817.8064399306,0,1
88,369899.6263678441,3709842.844936847,0,1
89,369909.767074971,3709843.994460372,0,1
90,369891.94848396664,3709841.7841535783,0,1
91,369923.46161857626,3710003.7644204553,0,1
92,370116.2176547515,3710267.606924537,0,1
93,369254.6070906274,3709812.240377486,0,1
94,369829.930124276,3710460.1172850016,0,1
95,369202.17623250943,3710515.955474561,0,1
96,369980.7180064139,3710696.599014386,0,1
97,369947.7883475487,3710807.1479167,0,1
98,370050.28195309284,3710503.432462703,0,1
99,370070.18718901154,3710718.925083939,0,1
100,367245.02765771805,3710719.9697779436,0,1
101,367248.0372658026,3710724.697170147,0,1
102,367222.7947315603,3710728.9933482506,0,1
103,367327.46522717655,3710619.6854738966,0,1
104,367452.69046118483,3710130.782164579,0,1
105,367417.9051572801,3710236.8858370776,0,1
106,367456.5758400806,3710134.344169274,0,1
107,367474.60121825937,3710057.0401033717,0,1
108,367487.8725069965,3709812.3809764786,0,1
109,367566.4674363282,3709666.9477793667,0,1
110,367540.4649335686,3709769.547502421,0,1
111,367582.53392044746,3709029.2189129656,0,1
112,367541.4882330737,3709116.920100369,0,1
113,367636.8399080556,3708922.7594339745,0,1
114,367766.5971753405,3709159.808905051,0,1
115,367296.544559011,3708748.9954141625,0,1
116,368039.8403151212,3709345.5526773226,0,1
117,368119.7905846013,3709398.01330727,1,1000
118,368009.9988938765,3709327.041286819,0,1
119,368072.1767979184,3709519.8272447623,0,1
120,368549.7906511681,3709581.8150021886,1,1000
121,368565.68969151494,3709587.6090454147,1,1000
122,368486.01043342066,3709561.502901486,0,1
123,368558.4251864018,3709559.6828940883,0,1
124,368993.2310067413,3709756.5468892604,0,1
125,369033.22161263553,3709769.5444100727,0,1
126,368967.31326097256,3709746.940277628,0,1
127,368990.39903391345,3709764.836591466,0,1
128,368524.1938043493,3710603.6953956354,0,1
129,368476.7362470586,3710700.086377375,0,1
130,368741.18644939805,3710426.107154525,0,1
131,368342.21038964414,3710447.8777261586,0,1
132,368488.7363960132,3710768.7492219103,0,1
133,368671.7821473263,3710542.636758237,0,1
134,368356.0497588938,3710706.0494830105,0,1
135,368274.7911877918,3710715.3009099807,0,1
136,368031.66712504736,3710751.9227142083,0,1
137,368291.29109687475,3710727.7958845147,0,1
138,368027.3676946128,3710752.6803252874,0,1
139,367994.6440976651,3710885.4481225396,0,1
140,367824.8428623552,3710813.538163208,0,1
141,367826.71398346894,3710792.862181805,0,1
142,367806.67159280693,3710812.6230916474,0,1
143,367843.201385163,3710746.2004661346,0,1
144,367842.5510438561,3710698.8090866385,0,1
145,367832.06755408633,3710753.8614516086,0,1
146,367918.78225092246,3710696.1662757583,0,1
147,367819.5696871873,3710446.9180730097,0,1
148,367824.4582011977,3710480.2773937755,0,1
149,367903.3940398075,3710481.013259043,0,1
150,367777.9240333941,3710420.2073615487,0,1
151,367823.3151819901,3710407.817440562,0,1
152,367751.3341894246,3710365.6861168155,0,1
153,367770.0730974272,3710299.6296030744,0,1
154,367732.5682908512,3710358.7350524953,0,1
155,367766.2744158653,3710373.4106136304,0,1
156,367678.68311989785,3710343.1168619166,0,1
157,367703.8228785805,3710283.9148508324,0,1
158,367631.63448255695,3710357.2492463915,0,1
159,367738.9506188228,3710218.098989243,0,1
160,367575.9819997603,3710240.7998929187,0,1
161,367271.92497501173,3708407.6399149406,0,1
162,367282.6240132281,3708408.0360111007,0,1
163,367276.255574506,3708415.143914295,0,1
164,366575.34783769405,3707840.6897043744,0,1
165,366599.260448374,3707883.433883377,0,1
166,366502.41107515735,3707967.4757811246,0,1
167,366636.4427004851,3707787.9745081672,0,1
168,366963.40469898994,3707842.5574563877,0,1
169,366947.8963431315,3707839.100575268,0,1
170,367143.79235255055,3708142.4044127925,0,1
171,367112.4146738418,3707882.1021907283,0,1
172,366538.72497906035,3708114.73043646,0,1
173,366600.0014186606,3708077.2949629137,0,1
174,366500.6884107094,3707976.5937728025,0,1
175,366524.9435208029,3708129.283341899,0,1
176,366661.9729142099,3708037.011145176,0,1
177,366729.7040467992,3708134.3908581696,0,1
178,366619.98766579357,3707947.11650473,0,1
179,367179.59896996303,3708214.4974610247,0,1
180,367186.467936623,3708215.389853811,0,1
181,367210.67074168473,3708273.39176649,0,1
182,367247.34671239776,3708376.29321268,0,1
183,367240.5500562793,3708357.034122933,0,1
184,367278.45682317216,3708404.976999095,0,1
185,367216.1388472588,3708288.598972625,0,1
186,367215.0078169165,3708219.9873104487,0,1
187,367048.5281576669,3708548.9273525537,0,1
188,367176.6714527734,3708724.761877438,0,1
189,367078.3151844214,3708527.4780218005,1,1000
190,366842.21362693736,3708278.009203975,0,1
191,366940.0744230648,3708629.321155136,0,1
192,366879.0537001345,3708253.256724973,1,1000
193,366737.6988464573,3708144.128598312,0,1
194,367241.8914705338,3708805.122435728,1,1000
195,367268.5839051806,3708772.1712123253,0,1
196,367210.7242003388,3708698.7181803472,0,1
197,367083.6882439903,3708808.60074068,0,1
198,367534.72335180384,3709147.2010937184,0,1
199,369142.2160084968,3710481.5803975123,0,1
200,369114.3708773149,3710427.0506153936,0,1
201,368814.30394098465,3710495.4569405387,0,1
202,368720.15301898884,3710992.7330860724,0,1
203,368716.21944941743,3711060.5154485353,0,1
204,368852.15606527403,3711002.9895947026,0,1
205,368948.5758113507,3710853.5211732746,0,1
206,368445.2726960677,3710907.1959770606,0,1
207,368485.0685368249,3710922.5337921893,0,1
208,368470.30760072096,3710850.3042854955,0,1
209,368414.6092236774,3710970.186727103,0,1
210,368092.7888125371,3709063.0330418134,0,1
211,368268.4223472497,3709166.077292307,0,1
212,368021.4369547619,3709174.614091291,0,1
213,367918.0037843693,3708932.709034567,0,1
214,367696.03910975263,3708786.91024004,0,1
215,367689.23209680995,3708796.5857665893,0,1
216,367475.352043248,3708556.157587807,0,1
217,369586.5433486237,3709866.1092002583,0,1
218,369517.9895597964,3709859.9508210174,0,1
219,369454.2740813085,3709848.9030829864,0,1
220,369270.75979144976,3709815.5700611,0,1
221,369446.1404547449,3709914.290744386,0,1
222,369843.78832798405,3709846.904102967,0,1
223,369973.25175472174,3709849.6917059724,0,1
224,369928.4469011232,3709989.102313821,0,1
225,367718.3989995159,3708800.9874833375,0,1
226,367712.60290647496,3708809.861700964,0,1
227,369949.100639509,3710183.435435855,0,1
228,369960.10520036315,3710177.0430421773,0,1
229,369119.8254620695,3709558.2505948353,0,1
230,369110.3053425581,3709554.265427435,0,1
231,369094.8696150766,3709650.2288078186,0,1
232,367262.12320199516,3708412.3552268506,0,1
233,367658.8258693763,3708881.888916523,0,1
234,367703.1103126768,3708815.4262898634,0,1
235,367690.57600568456,3708808.5338137946,0,1
236,369078.76027927734,3709644.6474838727,0,1
237,369073.18599821685,3709642.549537662,0,1
238,367445.30402370176,3708518.1537816166,0,1
239,367385.0853297904,3708442.7359018684,0,1
240,369939.93525681447,3710165.0606212947,0,1
241,369950.8580350504,3710160.1775984787,0,1
242,368825.87114935135,3710407.0092794467,0,1
243,370097.34443482914,3710596.909579865,0,1
244,369939.95341957296,3710840.480203074,0,1
245,370044.3119898754,3710827.1382063935,0,1
246,370026.6115179921,3710913.3710791343,0,1
247,370027.3256059786,3710919.4832734177,0,1
248,369909.65397667827,3710999.8908356717,0,1
249,369928.4845253413,3710892.892504162,0,1
250,366904.30092134647,3707826.9262586506,0,1
251,366791.35439593624,3707795.1929714005,0,1
252,366908.5559593369,3707845.7433464495,0,1
253,366934.0694915678,3707931.208526375,0,1
254,366706.502434724,3707893.029722467,0,1
255,366612.99002819543,3707928.2154730004,0,1
256,366664.78675734927,3707865.6255573444,0,1
257,366960.61118968984,3707994.9335106798,0,1
258,366735.6472136589,3707974.8953212686,0,1
259,367155.70785024535,3708476.4044122496,0,1
260,367109.2595844815,3708507.7540217014,0,1
261,367201.4044574585,3708587.366072563,0,1
262,367023.7922863947,3708145.9112388925,0,1
263,367838.1636304861,3709053.91225485,0,1
264,367645.9218731888,3709213.313207687,0,1
265,367611.2538328278,3709255.3672780464,0,1
266,367636.178212481,3709281.0428607776,0,1
267,367667.07040649327,3709236.656306836,0,1
268,367689.53912188765,3709320.967255851,0,1
269,367531.9429291191,3709387.5566791333,0,1
270,367844.48867842567,3709375.534643234,0,1
271,367871.0438128278,3709389.454826063,0,1
272,367819.3279161287,3709358.9780754657,0,1
273,367908.74442955654,3709266.3450742834,0,1
274,368387.3283363682,3709390.162862731,0,1
275,368192.9922943587,3709284.5333509455,0,1
276,368319.37178497284,3709506.8856168017,0,1
277,367847.5913802666,3709439.871638781,0,1
278,367842.6414176965,3709437.266757643,0,1
279,367935.487825232,3709481.0426876526,0,1
280,368801.3077428161,3709548.0323732374,0,1
281,367957.82380281005,3709446.068089046,0,1
282,368067.9065622012,3709555.3193974453,0,1
283,368242.9308733028,3709617.824909813,0,1
284,367995.0223362822,3709520.1742740264,0,1
285,367996.8148003557,3709696.41986323,0,1
286,368286.5611104565,3709627.841776044,0,1
287,369300.5397411876,3709720.9872097876,0,1
288,368593.18093439925,3709697.5273458315,0,1
289,368629.1508721417,3709611.120022784,0,1
290,368450.2411505121,3709661.848612629,1,1000
291,368718.2455547919,3709735.836145744,0,1
292,369159.639509619,3709673.1154537005,0,1
293,368798.93223646085,3709762.4072866547,0,1
294,368910.23700047337,3709801.349527629,0,1
295,368751.73526905116,3709746.8694018805,0,1
296,368789.96219890413,3709806.9905473264,0,1
297,368970.663269284,3709822.497361373,0,1
298,369001.0807280938,3709831.7100746133,0,1
299,369004.31329737336,3709839.218618381,0,1
300,370129.2504906564,3710108.5188768716,0,1
301,366677.38176845247,3707771.959317219,0,1
302,366697.87747217796,3707856.5506800204,0,1
303,366722.9504751708,3707940.258105307,1,1000
304,366783.89431200543,3708050.0645517446,0,1
305,366813.3256617192,3708091.557358737,0,1
306,367165.5422312652,3707925.287835472,0,1
307,367181.2310261581,3708028.8442742787,0,1
308,366913.5751530583,3708228.1149753244,1,1000
309,367225.4264372358,3708220.9195536305,0,1
310,367188.0962485024,3708133.9751508734,0,1
311,367330.0939136662,3708373.2130295164,0,1
312,367497.7613114681,3708229.7817013063,0,1
313,367080.15612642246,3708526.2326894808,0,1
314,367442.0260432632,3708520.971458565,0,1
315,367245.7758687974,3708664.9197666217,0,1
316,366908.9460807587,3708722.4556243047,0,1
317,367007.1048130123,3708720.168930553,1,1000
318,367249.147428672,3708670.25215836,0,1
319,368844.3143945701,3708715.09715077,0,1
320,369124.1929959537,3709146.652574863,0,1
321,367053.1556082999,3708780.652687129,0,1
322,366910.86196651775,3708785.1675570807,0,1
323,367497.8736339955,3708743.430401538,0,1
324,367652.4681410895,3708877.595537349,0,1
325,367010.04218411807,3708844.8287974647,0,1
326,367007.3030656437,3708780.9859191906,0,1
327,366915.0900312563,3708849.145139995,0,1
328,366846.10423508385,3708850.098098202,0,1
329,366893.3549085967,3708849.445332026,0,1
330,367777.3866228993,3709167.535000321,0,1
331,367714.39690151985,3709278.216373412,0,1
332,368191.58846805536,3709283.776231023,0,1
333,367947.4772392144,3709288.970820276,0,1
334,368460.8391616536,3709180.6940772603,0,1
335,368694.87829533557,3709274.043145605,0,1
336,368863.7385655005,3709158.0123725426,0,1
337,368838.83978825423,3709235.6728900033,0,1
338,369065.49919405364,3709205.418934956,0,1
339,367717.90047711064,3709281.0184965185,0,1
340,367776.84209697647,3709388.484697748,0,1
341,367904.40525511943,3709410.6124879974,0,1
342,368811.89616250154,3709320.7253070096,0,1
343,369040.96728642384,3709412.697307533,0,1
344,367789.0577936889,3709399.9730384736,0,1
345,369101.7656988017,3709217.6578421905,0,1
346,367759.18680102285,3709553.9513046117,0,1
347,369050.9008940776,3709505.1884869486,0,1
348,367855.0951564999,3709631.376936323,0,1
349,368356.4790493434,3709518.788607484,0,1
350,369011.06649644196,3709620.592275755,0,1
351,367934.4967117467,3709670.3243664703,0,1
352,367731.3796471529,3709578.73184138,0,1
353,367850.8396295236,3709625.8901248765,0,1
354,367569.65399856534,3709623.041520486,0,1
355,368755.99348041805,3709674.1808803845,0,1
356,367694.6365696873,3709588.6631738995,0,1
357,367768.6734715551,3709649.5309847295,0,1
358,367665.0187249825,3709792.6892682,0,1
359,368614.30157765443,3709605.3226525187,0,1
360,368606.91687200277,3709602.628601987,0,1
361,368622.9952456778,3709585.4744077036,0,1
362,368678.6080934793,3709630.8963076244,0,1
363,367893.3110584847,3709674.6597653683,0,1
364,367795.1912499004,3709760.957981776,0,1
365,368214.50035033823,3709644.6420671446,1,1000
366,368012.12970470847,3709715.8399656247,0,1
367,367953.8561770191,3709677.8000719096,0,1
368,367868.0459499748,3709742.546580086,0,1
369,368746.52744887234,3709670.760939325,0,1
370,368005.9495327123,3709820.72854212,0,1
371,367873.91849329276,3709778.5651805215,0,1
372,367805.86176137987,3709798.651898553,0,1
373,367755.58839487133,3709770.9394493783,0,1
374,367890.84929548006,3709813.5227201823,0,1
375,367813.72908715624,3709831.094182436,0,1
376,367832.14808589336,3709859.410255574,0,1
377,369801.3510207186,3710029.3912813948,0,1
378,367851.21996722394,3709889.957658758,0,1
379,367863.5281384908,3709912.978786079,0,1
380,367896.510594006,3709847.015625745,0,1
381,367448.3885760966,3710022.022414006,0,1
382,369920.42520231276,3710015.538924577,0,1
383,367479.0102517691,3710062.2030201997,0,1
384,367337.26783995546,3710141.7757894136,0,1
385,367311.3637156259,3710169.63678814,0,1
386,367168.44079098286,3710149.924910486,0,1
387,367367.7454757064,3710263.9050088394,0,1
388,367251.3962664384,3710212.9393038373,0,1
389,367649.2438475541,3710170.5113106105,0,1
390,367990.02607752,3710301.181755788,0,1
391,367613.9088614867,3710158.3649374214,0,1
392,367224.67385780194,3710275.7466237983,0,1
393,367421.2958707515,3710240.953703605,0,1
394,367384.93573185045,3710345.959093148,0,1
395,366763.2823401524,3710248.724596419,0,1
396,366953.32964156615,3710241.0071180165,0,1
397,366966.3846090762,3710585.6170205404,0,1
398,366943.6683378148,3709989.443467057,0,1
399,367563.9524814863,3710229.2871033326,0,1
400,367535.96300894866,3710349.3705970296,0,1
401,367349.3567016813,3710331.587889307,0,1
402,367451.6654787143,3710270.280180635,0,1
403,367444.5985479573,3710293.3678278346,0,1
404,367519.0573173625,3710340.5866227215,0,1
405,367324.7141448511,3710403.7931300197,0,1
406,367909.91698832565,3710289.5039157234,0,1
407,367902.88774654985,3710307.289462981,0,1
408,368101.19031534716,3710336.8115537143,0,1
409,368020.7459764435,3710282.3285803865,0,1
410,367965.46410926606,3710332.1832990004,0,1
411,367891.76656360494,3710337.585632259,0,1
412,367497.25215873343,3710367.2817118554,0,1
413,367388.4129586419,3710347.541506499,0,1
414,367372.0700148514,3710424.1572314673,0,1
415,367606.62719726074,3710405.0930989245,0,1
416,367422.67116921034,3710363.13988378,0,1
417,367432.9946850055,3710330.3365625064,0,1
418,367459.12752765825,3710402.807566077,0,1
419,367827.7147227499,3710374.4082930344,0,1
420,367775.4449059465,3710401.3322927817,0,1
421,367457.1797718919,3710415.1668936126,0,1
422,367514.0727201308,3710430.6537485807,0,1
423,367761.9312349445,3710496.828583603,0,1
424,367360.0552057488,3710504.095971203,0,1
425,367921.0169212937,3710427.6708502807,0,1
