#number,Coord_x,Coord_y,evacuation,reward
0,368559.9587042449,3710936.7827186654,0,1
1,368553.79541422974,3710950.008912227,0,1
2,368570.2602265647,3710940.9340809863,0,1
3,368552.30037512374,3710933.7043219,0,1
4,370540.60757127474,3710415.2937107566,0,1
5,370553.5520263403,3710419.156576521,0,1
6,370538.2242630267,3710424.5639170837,0,1
7,370500.1826448863,3710391.726971235,0,1
8,372631.74915185414,3710824.719469532,0,1
9,372436.2289776887,3710773.054400311,0,1
10,372636.24871444766,3710891.045557885,0,1
11,372869.3353348897,3710881.5333125857,0,1
12,367233.5976444917,3708368.2868078165,0,1
13,367243.9579345372,3708380.509870229,0,1
14,367237.886258836,3708364.6455418104,0,1
15,367228.73054946493,3708372.4240213004,0,1
16,367204.83310818975,3708314.983472723,0,1
17,367375.2393466387,3708451.6660473137,0,1
18,367371.9336289367,3708453.818707136,0,1
19,367397.45684784,3708464.080999528,0,1
20,367279.22029402026,3708411.8425181457,0,1
21,368638.1796251816,3709356.939797722,0,1
22,368593.8528508565,3709468.913276655,0,1
23,368847.74443673884,3709426.449175514,0,1
24,368450.5817971175,3709271.7748004803,0,1
25,369751.7846537745,3709782.72609592,0,1
26,369741.44745049765,3709855.673498549,0,1
27,369879.93249508436,3709822.8379223202,0,1
28,369328.76298865816,3709637.6046163193,0,1
29,367532.15909012407,3709189.08032889,0,1
30,367528.7952405027,3709335.641535912,0,1
31,367532.5015937856,3709173.44928226,0,1
32,367522.79051860166,3709142.818092595,0,1
33,367544.8261003011,3709184.0264286636,0,1
34,367556.4908931157,3709510.2004070347,0,1
35,367537.1465908934,3709430.9039675784,0,1
36,367525.3380603149,3709511.205409432,0,1
37,367565.3698092388,3709564.798284345,0,1
38,366951.1569366738,3710801.846778304,0,1
39,366969.86403714493,3710670.7434491976,0,1
40,366921.40766007046,3710871.1848816746,0,1
41,367090.10281489894,3710760.845487486,0,1
42,367704.03542793746,3708799.57655623,0,1
43,367692.2300252331,3708792.319179291,0,1
44,367697.57801937003,3708812.3858495303,0,1
45,367715.05053018266,3708806.112831684,0,1
46,371024.98269364715,3711254.0921177645,0,1
47,371042.01319977985,3711253.852921054,0,1
48,371024.5189461657,3711262.460363865,0,1
49,371025.44763054955,3711245.8125777445,0,1
50,370959.91431008425,3711225.097920428,0,1
51,371043.17081090156,3711269.5522733256,0,1
52,371059.1741672469,3711252.258999458,0,1
53,371061.42954240827,3711475.464057334,0,1
54,371016.5930302155,3711480.589433024,0,1
55,371071.0868446048,3711473.9484515227,0,1
56,370119.59161157423,3711333.1699464275,0,1
57,370263.11073514837,3711107.4777843715,0,1
58,369916.9114005673,3711206.404796931,0,1
59,370131.7922586177,3710293.592112147,0,1
60,370135.30270123394,3710278.3843957265,0,1
61,370092.5297292813,3710391.449723566,0,1
62,370113.6130302336,3710282.480816222,0,1
63,370150.06084599247,3710289.2867757375,0,1
64,370151.6485406625,3710281.657454102,0,1
65,370115.0757795463,3710274.542645008,0,1
66,370587.0086714193,3711052.924784972,0,1
67,370597.2439859675,3711052.2327211727,0,1
68,370587.4500126399,3711058.120180755,0,1
69,370465.8599320379,3711040.0587528306,0,1
70,370586.4636826791,3711045.5460030073,0,1
71,371528.621884402,3711233.4409005516,0,1
72,371495.7657843879,3711233.036483134,0,1
73,371642.892309056,3711262.2708034143,0,1
74,371823.371211829,3711036.9426847785,0,1
75,371976.08284703817,3711293.3123847055,0,1
76,371853.03748858697,3711000.7043636953,0,1
77,371932.4709926857,3711031.664963662,0,1
78,371910.4818392726,3710881.1864199457,0,1
79,371884.9469287128,3710671.5779080885,0,1
80,371900.4489907593,3710737.9127637567,0,1
81,371749.3189924806,3710668.7252365863,0,1
82,371885.7017529551,3710598.450327966,0,1
83,370333.2875592919,3710309.8084768145,0,1
84,370332.1398098001,3710314.248938121,0,1
85,370489.84588136285,3710384.2358712745,0,1
86,369949.3083433412,3710171.2998789996,0,1
87,369953.6338316002,3710180.7014769493,0,1
88,369945.32736521075,3710162.647769367,0,1
89,369943.8408794394,3710175.6989042656,0,1
90,369954.92381345795,3710166.166901239,0,1
91,369778.67646434193,3710203.90382403,0,1
92,369741.59198585537,3710186.472276551,0,1
93,369833.45800165413,3710193.9917083303,0,1
94,369791.0727539537,3710145.1795871733,0,1
95,369590.873074472,3710142.6976888943,0,1
96,369395.69318402105,3710083.6579190823,0,1
97,369579.9399177078,3709921.0844012727,1,1000
98,369610.22324455925,3710267.0018158015,0,1
99,369390.36501487053,3710075.024282228,0,1
100,369396.54305569525,3710064.1274788985,0,1
101,369334.9907987445,3709997.4445049916,0,1
102,369385.79671188066,3710098.4534762665,0,1
103,369057.1870496888,3710309.3167614616,0,1
104,369058.90119310294,3710313.785035791,0,1
105,369007.3998802106,3710327.1171877785,0,1
106,369176.25833496684,3710259.300640071,0,1
107,369126.0999059136,3709541.452279371,0,1
108,369193.80228054733,3709576.3877675575,0,1
109,369116.46826812334,3709536.7810216947,0,1
110,369129.39075577783,3709441.0958343423,0,1
111,368576.40551409667,3710943.400990926,0,1
112,368733.5427978916,3710535.2182257073,0,1
113,368558.5874112241,3710970.3719303864,0,1
114,368564.4197775988,3710954.677107597,0,1
115,368564.81257480546,3710973.248085069,0,1
116,368547.79792696505,3710965.173659087,0,1
117,370305.13942388725,3711058.5802377677,0,1
118,370364.32807173755,3711101.0906956303,0,1
119,370276.060460711,3710924.2584952353,0,1
120,370251.0835906479,3710920.7244917043,0,1
121,370328.41199599183,3710927.3019118956,0,1
122,370348.814570673,3710812.53136726,0,1
123,370437.0766822598,3710810.1901079942,0,1
124,370430.6990075344,3710809.0559866843,0,1
125,370458.4526095097,3711032.106872744,0,1
126,369216.0479505857,3709921.7481535887,0,1
127,369358.6498269793,3709971.4052182003,0,1
128,369058.03975221206,3709848.6136405696,0,1
129,369051.3195316419,3709848.993336035,0,1
130,369064.2803657878,3709779.458388035,0,1
131,369044.7813560554,3709773.246691511,0,1
132,369121.7596371576,3709786.0967364777,0,1
133,370806.71384017763,3710453.2423828244,0,1
134,370833.2579986764,3710456.523953984,0,1
135,370806.93757819093,3710461.6125042248,0,1
136,371120.5601433842,3711246.956704653,0,1
137,371119.9302112452,3711239.445963018,0,1
138,371185.8662600052,3711240.3158931467,0,1
139,370555.7330844546,3710412.8058262123,0,1
140,370548.64752964117,3710425.3664877354,0,1
141,371463.4851719004,3710675.2419400085,0,1
142,371618.45565975114,3710677.7107291874,0,1
143,371068.0660649104,3710724.622317779,0,1
144,370462.6881388106,3711027.979770623,0,1
145,370453.48838898295,3711036.6097585796,0,1
146,370606.9711375853,3711051.0484354636,0,1
147,370607.2040985942,3711056.6347904583,0,1
148,370776.1076400067,3711060.9542591344,0,1
149,370606.7019218247,3711043.455232675,0,1
150,368542.14695815323,3710945.1661722176,0,1
151,368575.51405096345,3710959.749243971,0,1
152,369875.81932874164,3709827.1077811825,0,1
153,369882.95783261786,3709817.8064399306,0,1
154,369899.6263678441,3709842.844936847,0,1
155,369909.767074971,3709843.994460372,0,1
156,369891.94848396664,3709841.7841535783,0,1
157,369923.46161857626,3710003.7644204553,0,1
158,370116.2176547515,3710267.606924537,0,1
159,369254.6070906274,3709812.240377486,0,1
160,369829.930124276,3710460.1172850016,0,1
161,369202.17623250943,3710515.955474561,0,1
162,369980.7180064139,3710696.599014386,0,1
163,369947.7883475487,3710807.1479167,0,1
164,370050.28195309284,3710503.432462703,0,1
165,370070.18718901154,3710718.925083939,0,1
166,370393.38176205294,3711112.2112867297,0,1
167,370431.16915882466,3711072.4875965435,0,1
168,370433.21726988547,3711137.726208879,0,1
169,370560.3690160848,3711279.413102686,0,1
170,370592.0853788725,3711330.456652098,0,1
171,370505.9145846469,3711207.5595677374,0,1
172,370660.8733463712,3711292.6794736004,0,1
173,370797.68981775106,3711471.181077406,0,1
174,370820.9110967497,3711478.976457248,0,1
175,370714.87024752516,3711422.5752381175,0,1
176,370836.01060866256,3711430.364962748,0,1
177,370861.8201186496,3711487.7878290983,0,1
178,370877.56888947997,3711434.942317229,0,1
179,367245.02765771805,3710719.9697779436,0,1
180,367248.0372658026,3710724.697170147,0,1
181,367222.7947315603,3710728.9933482506,0,1
182,367327.46522717655,3710619.6854738966,0,1
183,367452.69046118483,3710130.782164579,0,1
184,367417.9051572801,3710236.8858370776,0,1
185,367456.5758400806,3710134.344169274,0,1
186,367474.60121825937,3710057.0401033717,0,1
187,367487.8725069965,3709812.3809764786,0,1
188,367566.4674363282,3709666.9477793667,0,1
189,367540.4649335686,3709769.547502421,0,1
190,367582.53392044746,3709029.2189129656,0,1
191,367541.4882330737,3709116.920100369,0,1
192,367636.8399080556,3708922.7594339745,0,1
193,367766.5971753405,3709159.808905051,0,1
194,367296.544559011,3708748.9954141625,0,1
195,368039.8403151212,3709345.5526773226,0,1
196,368119.7905846013,3709398.01330727,1,1000
197,368009.9988938765,3709327.041286819,0,1
198,368072.1767979184,3709519.8272447623,0,1
199,368549.7906511681,3709581.8150021886,1,1000
200,368565.68969151494,3709587.6090454147,1,1000
201,368486.01043342066,3709561.502901486,0,1
202,368558.4251864018,3709559.6828940883,0,1
203,368993.2310067413,3709756.5468892604,0,1
204,369033.22161263553,3709769.5444100727,0,1
205,368967.31326097256,3709746.940277628,0,1
206,368990.39903391345,3709764.836591466,0,1
207,370604.50692625844,3710178.379355168,0,1
208,370631.01784608146,3710081.604777739,0,1
209,370569.63518212375,3710270.1981509435,0,1
210,370690.59403061005,3710200.4129510154,0,1
211,370367.4772427664,3710160.58368922,0,1
212,370507.05021528655,3710381.609057104,0,1
213,368524.1938043493,3710603.6953956354,0,1
214,368476.7362470586,3710700.086377375,0,1
215,368741.18644939805,3710426.107154525,0,1
216,368342.21038964414,3710447.8777261586,0,1
217,368488.7363960132,3710768.7492219103,0,1
218,368671.7821473263,3710542.636758237,0,1
219,368356.0497588938,3710706.0494830105,0,1
220,368274.7911877918,3710715.3009099807,0,1
221,368031.66712504736,3710751.9227142083,0,1
222,368291.29109687475,3710727.7958845147,0,1
223,368027.3676946128,3710752.6803252874,0,1
224,367994.6440976651,3710885.4481225396,0,1
225,367824.8428623552,3710813.538163208,0,1
226,367826.71398346894,3710792.862181805,0,1
227,367806.67159280693,3710812.6230916474,0,1
228,367843.201385163,3710746.2004661346,0,1
229,367842.5510438561,3710698.8090866385,0,1
230,367832.06755408633,3710753.8614516086,0,1
231,367918.78225092246,3710696.1662757583,0,1
232,367819.5696871873,3710446.9180730097,0,1
233,367824.4582011977,3710480.2773937755,0,1
234,367903.3940398075,3710481.013259043,0,1
235,367777.9240333941,3710420.2073615487,0,1
236,367823.3151819901,3710407.817440562,0,1
237,367751.3341894246,3710365.6861168155,0,1
238,367770.0730974272,3710299.6296030744,0,1
239,367732.5682908512,3710358.7350524953,0,1
240,367766.2744158653,3710373.4106136304,0,1
241,367678.68311989785,3710343.1168619166,0,1
242,367703.8228785805,3710283.9148508324,0,1
243,367631.63448255695,3710357.2492463915,0,1
244,367738.9506188228,3710218.098989243,0,1
245,367575.9819997603,3710240.7998929187,0,1
246,371899.72919698193,3710509.220720949,0,1
247,372023.6157043439,3710545.402309105,0,1
248,371875.67048369837,3710498.616925115,0,1
249,372754.1632774997,3710747.910060204,0,1
250,372746.4167943955,3710745.084622092,0,1
251,372884.20902482234,3710779.07487096,0,1
252,372682.4777534833,3712006.5581472414,0,1
253,372710.3938776111,3711927.870264924,0,1
254,371144.7037524935,3710221.309816228,0,1
255,370891.5894046406,3710156.4389353925,0,1
256,371152.38934570114,3710221.5951607577,0,1
257,371032.74408196413,3710269.6754761795,0,1
258,372703.15030890546,3711927.1897377367,0,1
259,372704.0466419813,3711744.944431883,0,1
260,372393.39365124324,3711749.3898399738,0,1
261,372504.9018234865,3711795.4448899645,0,1
262,372284.70675281703,3711686.463723811,0,1
263,372521.89250517485,3711548.1975974715,0,1
264,372869.6159684347,3710915.454323269,0,1
265,367271.92497501173,3708407.6399149406,0,1
266,367282.6240132281,3708408.0360111007,0,1
267,367276.255574506,3708415.143914295,0,1
268,366575.34783769405,3707840.6897043744,0,1
269,366599.260448374,3707883.433883377,0,1
270,366502.41107515735,3707967.4757811246,0,1
271,366636.4427004851,3707787.9745081672,0,1
272,366963.40469898994,3707842.5574563877,0,1
273,366947.8963431315,3707839.100575268,0,1
274,367143.79235255055,3708142.4044127925,0,1
275,367112.4146738418,3707882.1021907283,0,1
276,366538.72497906035,3708114.73043646,0,1
277,366600.0014186606,3708077.2949629137,0,1
278,366500.6884107094,3707976.5937728025,0,1
279,366524.9435208029,3708129.283341899,0,1
280,366661.9729142099,3708037.011145176,0,1
281,366729.7040467992,3708134.3908581696,0,1
282,366619.98766579357,3707947.11650473,0,1
283,367179.59896996303,3708214.4974610247,0,1
284,367186.467936623,3708215.389853811,0,1
285,367210.67074168473,3708273.39176649,0,1
286,367247.34671239776,3708376.29321268,0,1
287,367240.5500562793,3708357.034122933,0,1
288,367278.45682317216,3708404.976999095,0,1
289,367216.1388472588,3708288.598972625,0,1
290,367215.0078169165,3708219.9873104487,0,1
291,367048.5281576669,3708548.9273525537,0,1
292,367176.6714527734,3708724.761877438,0,1
293,367078.3151844214,3708527.4780218005,1,1000
294,366842.21362693736,3708278.009203975,0,1
295,366940.0744230648,3708629.321155136,0,1
296,366879.0537001345,3708253.256724973,1,1000
297,366737.6988464573,3708144.128598312,0,1
298,367241.8914705338,3708805.122435728,1,1000
299,367268.5839051806,3708772.1712123253,0,1
300,367210.7242003388,3708698.7181803472,0,1
301,367083.6882439903,3708808.60074068,0,1
302,367534.72335180384,3709147.2010937184,0,1
303,370460.8058329155,3711044.7846491444,0,1
304,369142.2160084968,3710481.5803975123,0,1
305,369114.3708773149,3710427.0506153936,0,1
306,368814.30394098465,3710495.4569405387,0,1
307,368720.15301898884,3710992.7330860724,0,1
308,368716.21944941743,3711060.5154485353,0,1
309,368852.15606527403,3711002.9895947026,0,1
310,368948.5758113507,3710853.5211732746,0,1
311,368445.2726960677,3710907.1959770606,0,1
312,368485.0685368249,3710922.5337921893,0,1
313,368470.30760072096,3710850.3042854955,0,1
314,368414.6092236774,3710970.186727103,0,1
315,371171.2260142454,3711466.397471997,0,1
316,371204.3960672376,3711419.507829003,0,1
317,371105.0027547771,3711471.708812948,0,1
318,368092.7888125371,3709063.0330418134,0,1
319,368268.4223472497,3709166.077292307,0,1
320,368021.4369547619,3709174.614091291,0,1
321,367918.0037843693,3708932.709034567,0,1
322,370231.44156073045,3711082.86269868,0,1
323,367696.03910975263,3708786.91024004,0,1
324,367689.23209680995,3708796.5857665893,0,1
325,367475.352043248,3708556.157587807,0,1
326,369586.5433486237,3709866.1092002583,0,1
327,369517.9895597964,3709859.9508210174,0,1
328,369454.2740813085,3709848.9030829864,0,1
329,369270.75979144976,3709815.5700611,0,1
330,369446.1404547449,3709914.290744386,0,1
331,370954.47913478565,3711231.891443352,0,1
332,372156.99791860173,3711529.8131703734,0,1
333,372391.43474464,3711522.4222302157,0,1
334,370927.39394367096,3711267.765415034,0,1
335,370929.17937931546,3711265.157456305,0,1
336,370922.4776972864,3711282.7809577817,0,1
337,370947.8030202342,3711353.9846009496,0,1
338,370234.7003726435,3710931.137202141,0,1
339,370252.53893056663,3710862.602989884,0,1
340,370670.10356659826,3711391.4250723054,0,1
341,370650.32807484805,3711332.5020503565,0,1
342,370905.4231209006,3711341.488425691,0,1
343,370892.05587886274,3711384.9528638204,0,1
344,370944.8286895787,3711355.2000324945,0,1
345,371012.46218078164,3711437.0712403595,0,1
346,371007.7484466441,3711393.028528529,0,1
347,370919.82265537523,3711447.06297819,0,1
348,370931.1140157115,3711401.1643709126,0,1
349,370678.6819736969,3711397.39839566,0,1
350,371261.3516119099,3711246.858776821,0,1
351,371258.70049672027,3711233.3530660244,0,1
352,371338.34768561844,3711230.2367817513,0,1
353,371195.52039595,3711322.55382907,0,1
354,371316.30387999717,3711183.375765062,0,1
355,371314.65350288514,3711146.7557513285,0,1
356,371318.4929482789,3711229.7257907414,0,1
357,371485.8533297213,3711187.621298549,0,1
358,369843.78832798405,3709846.904102967,0,1
359,371107.30810097785,3710604.5001267977,0,1
360,371113.87945761223,3710595.118581614,0,1
361,371073.5013066983,3710628.9962269547,0,1
362,371092.571135342,3710516.641053894,0,1
363,371018.4939397967,3710345.8786263037,0,1
364,370849.365287744,3710346.4592668195,0,1
365,371043.8929808345,3710384.3321034247,0,1
366,371313.392696743,3711108.0123021486,0,1
367,371430.1396108589,3711137.117199383,0,1
368,371308.537982977,3711100.580198271,0,1
369,371900.22534285975,3711085.5707390695,0,1
370,369973.25175472174,3709849.6917059724,0,1
371,370199.94896577776,3709922.4474519943,0,1
372,369928.4469011232,3709989.102313821,0,1
373,371713.8511027798,3710302.9221414025,0,1
374,371720.0678552063,3710294.0559198135,0,1
375,371672.1799235299,3710289.4925313215,0,1
376,371026.10624469374,3710670.1655774172,0,1
377,371048.83932844596,3710535.2369944365,0,1
378,371047.75186741067,3710556.688945886,0,1
379,370685.2258125193,3711401.9462291393,0,1
380,370693.6081343817,3711346.293680362,0,1
381,370714.20515115594,3710103.45575819,0,1
382,370403.53487029974,3710029.976668694,0,1
383,371414.7785710138,3711230.3913602796,0,1
384,371191.84273145866,3711293.4135594335,0,1
385,371196.70125170454,3711337.2325785575,0,1
386,370870.9545830049,3710245.492759992,0,1
387,371939.75526720384,3710325.6673402213,0,1
388,371734.8723618284,3710194.890008886,0,1
389,370773.5024748616,3711070.3050224204,0,1
390,371186.9894593052,3711249.2950375164,0,1
391,371192.63768170774,3711239.670795587,0,1
392,370493.93545622245,3710378.901926148,0,1
393,370486.6020599869,3710388.915211524,0,1
394,367718.3989995159,3708800.9874833375,0,1
395,367712.60290647496,3708809.861700964,0,1
396,369949.100639509,3710183.435435855,0,1
397,369960.10520036315,3710177.0430421773,0,1
398,369119.8254620695,3709558.2505948353,0,1
399,369110.3053425581,3709554.265427435,0,1
400,369094.8696150766,3709650.2288078186,0,1
401,367262.12320199516,3708412.3552268506,0,1
402,367658.8258693763,3708881.888916523,0,1
403,367703.1103126768,3708815.4262898634,0,1
404,367690.57600568456,3708808.5338137946,0,1
405,370544.7330935488,3710427.836773248,0,1
406,370531.37871512,3710421.118147517,0,1
407,369078.76027927734,3709644.6474838727,0,1
408,369073.18599821685,3709642.549537662,0,1
409,367445.30402370176,3708518.1537816166,0,1
410,367385.0853297904,3708442.7359018684,0,1
411,370153.50511397724,3710273.991237433,0,1
412,369939.93525681447,3710165.0606212947,0,1
413,369950.8580350504,3710160.1775984787,0,1
414,368825.87114935135,3710407.0092794467,0,1
415,370415.61408155423,3710613.6379919597,0,1
416,370097.34443482914,3710596.909579865,0,1
417,369939.95341957296,3710840.480203074,0,1
418,370044.3119898754,3710827.1382063935,0,1
419,370026.6115179921,3710913.3710791343,0,1
420,370027.3256059786,3710919.4832734177,0,1
421,370194.07482983137,3710793.366931569,0,1
422,369909.65397667827,3710999.8908356717,0,1
423,369928.4845253413,3710892.892504162,0,1
424,370463.41121578345,3711104.514992282,0,1
425,370363.61350335606,3710929.3454521424,0,1
