#number,Coord_x,Coord_y,evacuation,reward
133,369395.693184,3710083.657919,0,1
134,369579.939918,3709921.084401,1,1000
135,369610.223245,3710267.001816,0,1
136,369390.365015,3710075.024282,0,1
137,369396.543056,3710064.127479,0,1
138,369334.990799,3709997.444505,0,1
139,369385.796712,3710098.453476,0,1
140,369057.187050,3710309.316761,0,1
141,369007.399880,3710327.117188,0,1
142,369176.258335,3710259.300640,0,1
143,369126.099906,3709541.452279,0,1
144,369193.802281,3709576.387768,0,1
145,369116.468268,3709536.781022,0,1
146,369129.390756,3709441.095834,0,1
147,368576.405514,3710943.400991,0,1
148,368733.542798,3710535.218226,0,1
149,368558.587411,3710970.371930,0,1
150,368564.419778,3710954.677108,0,1
151,368564.812575,3710973.248085,0,1
152,368547.797927,3710965.173659,0,1
153,370305.139424,3711058.580238,0,1
154,370364.328072,3711101.090696,0,1
155,370276.060461,3710924.258495,0,1
156,370251.083591,3710920.724492,0,1
157,370328.411996,3710927.301912,0,1
158,370348.814571,3710812.531367,0,1
159,370437.076682,3710810.190108,0,1
160,370430.699008,3710809.055987,0,1
161,370458.452610,3711032.106873,0,1
162,369216.047951,3709921.748154,0,1
163,369358.649827,3709971.405218,0,1
164,369058.039752,3709848.613641,0,1
165,369051.319532,3709848.993336,0,1
166,369064.280366,3709779.458388,0,1
167,369044.781356,3709773.246692,0,1
168,369121.759637,3709786.096736,0,1
169,370806.713840,3710453.242383,0,1
170,370833.257999,3710456.523954,0,1
171,370806.937578,3710461.612504,0,1
172,371120.560143,3711246.956705,0,1
173,371119.930211,3711239.445963,0,1
174,371185.866260,3711240.315893,0,1
175,370555.733084,3710412.805826,0,1
176,370548.647530,3710425.366488,0,1
177,371463.485172,3710675.241940,0,1
178,371618.455660,3710677.710729,0,1
179,371068.066065,3710724.622318,0,1
180,370462.688139,3711027.979771,0,1
181,370453.488389,3711036.609759,0,1
182,370606.971138,3711051.048435,0,1
183,370607.204099,3711056.634790,0,1
184,370776.107640,3711060.954259,0,1
185,370606.701922,3711043.455233,0,1
186,368542.146958,3710945.166172,0,1
187,368575.514051,3710959.749244,0,1
188,369875.819329,3709827.107781,0,1
189,369882.957833,3709817.806440,0,1
190,369899.626368,3709842.844937,0,1
191,369909.767075,3709843.994460,0,1
192,369891.948484,3709841.784154,0,1
193,369923.461619,3710003.764420,0,1
194,370116.217655,3710267.606925,0,1
195,369254.607091,3709812.240377,0,1
196,369829.930124,3710460.117285,0,1
197,369202.176233,3710515.955475,0,1
198,369980.718006,3710696.599014,0,1
199,369947.788348,3710807.147917,0,1
200,370050.281953,3710503.432463,0,1
201,370070.187189,3710718.925084,0,1
202,370393.381762,3711112.211287,0,1
203,370431.169159,3711072.487597,0,1
204,370433.217270,3711137.726209,0,1
205,370560.369016,3711279.413103,0,1
206,370592.085379,3711330.456652,0,1
207,370505.914585,3711207.559568,0,1
208,370660.873346,3711292.679474,0,1
209,370797.689818,3711471.181077,0,1
210,370820.911097,3711478.976457,0,1
211,370714.870248,3711422.575238,0,1
212,370836.010609,3711430.364963,0,1
213,370861.820119,3711487.787829,0,1
214,370877.568889,3711434.942317,0,1
215,367245.027658,3710719.969778,0,1
216,367248.037266,3710724.697170,0,1
217,367222.794732,3710728.993348,0,1
218,367327.465227,3710619.685474,0,1
219,367452.690461,3710130.782165,0,1
220,367417.905157,3710236.885837,0,1
221,367456.575840,3710134.344169,0,1
222,367474.601218,3710057.040103,0,1
223,367487.872507,3709812.380976,0,1
224,367566.467436,3709666.947779,0,1
225,367540.464934,3709769.547502,0,1
226,367582.533920,3709029.218913,0,1
227,367541.488233,3709116.920100,0,1
228,367636.839908,3708922.759434,0,1
229,367766.597175,3709159.808905,0,1
230,367296.544559,3708748.995414,0,1
231,368039.840315,3709345.552677,0,1
232,368119.790585,3709398.013307,1,1000
233,368009.998894,3709327.041287,0,1
234,368072.176798,3709519.827245,0,1
235,368549.790651,3709581.815002,1,1000
236,368565.689692,3709587.609045,1,1000
237,368486.010433,3709561.502901,0,1
238,368558.425186,3709559.682894,0,1
239,368993.231007,3709756.546889,0,1
240,369033.221613,3709769.544410,0,1
241,368967.313261,3709746.940278,0,1
242,368990.399034,3709764.836591,0,1
243,370604.506926,3710178.379355,0,1
244,370631.017846,3710081.604778,0,1
245,370569.635182,3710270.198151,0,1
246,370690.594031,3710200.412951,0,1
247,370367.477243,3710160.583689,0,1
248,370507.050215,3710381.609057,0,1
249,368524.193804,3710603.695396,0,1
250,368476.736247,3710700.086377,0,1
251,368741.186449,3710426.107155,0,1
252,368342.210390,3710447.877726,0,1
253,368488.736396,3710768.749222,0,1
254,368671.782147,3710542.636758,0,1
255,368356.049759,3710706.049483,0,1
256,368274.791188,3710715.300910,0,1
257,368031.667125,3710751.922714,0,1
258,368291.291097,3710727.795885,0,1
259,367994.644098,3710885.448123,0,1
260,367824.842862,3710813.538163,0,1
261,367826.713983,3710792.862182,0,1
262,367806.671593,3710812.623092,0,1
263,367843.201385,3710746.200466,0,1
264,367842.551044,3710698.809087,0,1
265,367832.067554,3710753.861452,0,1
266,367918.782251,3710696.166276,0,1
267,367819.569687,3710446.918073,0,1
268,367824.458201,3710480.277394,0,1
269,367903.394040,3710481.013259,0,1
270,367777.924033,3710420.207362,0,1
271,367823.315182,3710407.817441,0,1
272,367751.334189,3710365.686117,0,1
273,367770.073097,3710299.629603,0,1
274,367732.568291,3710358.735052,0,1
275,367766.274416,3710373.410614,0,1
276,367678.683120,3710343.116862,0,1
277,367703.822879,3710283.914851,0,1
278,367631.634483,3710357.249246,0,1
279,367738.950619,3710218.098989,0,1
280,367575.982000,3710240.799893,0,1
281,371899.729197,3710509.220721,0,1
282,372023.615704,3710545.402309,0,1
283,371875.670484,3710498.616925,0,1
284,372754.163277,3710747.910060,0,1
285,372746.416794,3710745.084622,0,1
286,372884.209025,3710779.074871,0,1
287,372682.477753,3712006.558147,0,1
288,372710.393878,3711927.870265,0,1
289,371144.703752,3710221.309816,0,1
290,370891.589405,3710156.438935,0,1
291,371152.389346,3710221.595161,0,1
292,371032.744082,3710269.675476,0,1
293,372703.150309,3711927.189738,0,1
294,372704.046642,3711744.944432,0,1
295,372393.393651,3711749.389840,0,1
296,372504.901823,3711795.444890,0,1
297,372284.706753,3711686.463724,0,1
298,372521.892505,3711548.197597,0,1
299,372869.615968,3710915.454323,0,1
