evacuation_time
4271
6977
6447
2128
3398
1996
6889
6856
2443
2256
4561
5479
2307
7172
2016
6801
2430
2446
2317
3019
6303
6916
2480
5669
6652
2759
4791
2250
6987
6509
6024
2420
6928
2141
7129
6978
2057
2427
5990
2284
6304
2183
6897
2444
2441
4458
3903
4775
6540
6566
2270
2343
6609
4142
2231
2294
6179
2315
2843
5926
1956
2066
5262
2721
2450
2523
2855
2400
6910
6270
6353
2281
2394
7194
6947
6418
4661
3475
2178
2470
5306
6004
2172
2033
2281
4216
6935
4508
6926
2297
4276
6376
5078
5909
2180
3240
2722
4767
2061
6168
2396
3586
1947
6327
2182
7111
4790
2597
2237
5502
2608
6683
4693
2118
2436
4664
2390
6708
2359
5919
2243
3791
6639
7018
6418
6963
2580
5679
1931
2431
6958
2829
2226
4835
2471
5363
4040
2351
6900
6945
2138
2330
5337
2613
7120
2292
7192
2365
6792
6445
6918
2322
3411
2833
1872
2244
6967
4713
5139
6547
4593
7199
3091
6915
6881
5816
6061
3632
5032
2490
7088
6234
6602
6167
6350
7158
2071
2076
6973
6878
2200
4376
2616
6388
3144
3801
3665
6186
2342
5784
2451
2025
2711
2358
7195
2440
6912
2043
3176
4149
6308
5229
6215
2200
2216
3175
5429
6880
5717
4607
6590
6964
5410
6461
2552
2290
2166
5142
6965
2301
2340
4355
4674
3891
2172
2139
7109
6836
2358
2116
2230
4364
4336
2480
6787
2264
2196
2546
6689
6938
2340
2098
6051
1910
4919
7094
2126
4883
4179
7096
3429
2609
2110
5169
6257
5125
2140
6828
5656
4581
6968
3130
2203
4537
2991
6436
2098
3530
7191
5650
7001
2334
3085
5802
2302
2634
3997
3136
2082
2270
2118
2256
7120
2350
7088
2429
6728
6707
7099
2350
7144
7121
5369
2043
2044
7178
2189
7117
2263
5595
5818
6276
6858
2355
2350
2458
2329
2228
2082
6774
2109
6724
2250
7176
4502
2250
2400
6077
6080
2461
2500
2374
2120
6985
2878
5430
6106
2549
5924
5512
2348
2315
6905
6878
5038
3005
2442
2341
6474
4655
2325
6517
2370
7003
2170
2233
6628
4942
6602
2023
6254
1854
6329
5271
6866
3645
6623
6138
3676
2571
6958
2339
2188
2256
2581
2438
6115
6948
6960
5058
2408
5171
6495
2377
2318
2520
2310
2497
3486
5868
5968
2897
2003
6734
2202
2490
2466
2440
3327
2687
5955
2183
3678
6467
2530
2058
2032
5565
6623
6999
3904
2380
2404
2644
2362
2505
2490
5418
3879
2477
2630
4806
6777
3718
2891
5844
2160
2100
2300
2374
7073
2276
6955
6011
7158
2460
6212
4559
5894
2209
2670
2184
2241
7017
6006
2242
2330
2611
2675
2359
2158
2091
2184
2439
2288
6096
5224
7154
2237
2723
6676
2710
5614
2336
2467
2128
2197
4807
3587
5771
3609
6033
4215
4009
2364
2071
5486
2444
6449
4326
6750
6972
5927
2006
2746
2593
2275
2425
4134
7098
6857
2396
6948
2957
1924
5934
2357
4307
5880
6977
3460
5145
2128
2620
2314
6955
6833
7038
5994
2191
2640
2943
2441
3977
5809
5495
7117
5643
5983
2696
6251
2430
3640
4368
6573
7014
2326
6269
3117
7179
5345
6892
2226
4287
6517
2218
4649
2106
6066
5539
2454
2955
7108
2183
7173
5471
2246
5144
2037
2124
3578
6637
2380
6728
2441
2305
5664
2237
2418
2115
6902
3475
3024
6640
7106
2426
2304
4303
2354
3299
2456
7061
2370
7034
6655
6883
6358
2076
7148
2366
5709
7147
1952
1937
2628
2571
6813
2517
2436
2304
2253
2380
2339
3059
2236
2345
4810
4359
6919
5736
6705
2280
6614
7096
3273
5559
5714
6523
2122
6855
2174
5776
5298
2219
4606
3343
2152
2546
2339
2322
2399
2278
6899
4335
2373
5890
1880
2572
2187
2046
4608
7181
6146
2013
3819
5495
2103
2391
3659
2176
2200
2400
3218
3598
2429
2540
6609
2386
6757
2082
6812
6327
2171
7112
6943
5957
2051
2180
5947
6686
2292
2191
2429
6921
2096
4851
2545
2170
2864
7021
2183
2040
6259
2561
6343
6930
2419
5705
6945
2058
4731
2591
2508
6877
2368
2378
6800
6083
2539
2100
2727
6564
4708
5326
3580
7013
2399
6510
2349
4307
6397
6752
2462
3304
7137
2238
1974
2258
6784
7007
2282
6129
2728
5346
4718
2118
2416
2453
5759
2218
3940
7063
6053
2382
5638
6739
5464
2460
3612
6592
2559
5938
2399
7110
5562
3074
7149
2831
7192
5925
2280
2434
3128
5466
7173
2110
5954
6584
2162
2260
5755
2230
2400
6946
2826
6298
6648
2354
4376
6270
7196
6445
4866
3647
3261
3806
2094
2196
6227
3580
5405
2249
2197
2261
2573
2289
3718
2430
2789
6985
3348
2373
3961
4772
1941
3009
2466
3001
2874
5539
7133
6191
2112
2763
2542
6516
3136
2650
2825
5910
2100
2794
4449
4763
2040
2136
2220
1953
5985
6457
2192
6577
6781
2510
2070
2424
2608
2142
2429
1990
2416
2729
2233
2429
5206
4587
3652
6673
6620
6383
2442
2290
2160
6239
6123
6929
7135
3722
3279
2995
2320
1986
2474
2570
2368
2232
3428
7018
5808
2011
5697
4592
7194
7041
6889
6930
4468
5462
2340
6806
6720
5108
1953
7161
2771
7167
6285
6940
7119
2262
6929
2500
5847
5581
6503
5440
6680
2350
6984
2665
2009
6894
2000
2338
2462
6013
3421
6426
2010
1891
5603
2892
2810
3613
2325
2036
6552
5220
2194
6666
6765
2310
2180
2947
2154
2190
6903
2350
7181
2295
2212
2171
4708
2163
6964
2276
2089
7062
2182
2365
2240
3478
2182
2309
2147
6820
6858
6798
6919
6148
2280
6174
7185
2692
4780
2571
7117
6060
3805
6143
2120
4878
6337
2973
5561
3913
7057
2517
2202
5611
2550
6621
7169
3612
6660
5804
2101
3338
6667
6646
2110
2251
6967
4609
4188
2134
5782
2498
7156
6290
4631
2170
2593
6521
2371
6247
5816
6802
2457
2431
2353
2133
2382
2400
4466
6840
2394
2281
5932
6906
2050
5553
3140
3150
4554
5935
7159
4588
2214
6904
3692
2085
5097
4658
3702
6462
2509
6884
2520
7098
