,0,1
41,1557771827,"{'y': np.float64(3706999.1918903086), 'x': np.float64(366560.33832410467), 'street_count': np.int64(3), 'lon': np.float64(133.5635494), 'lat': np.float64(33.4941982)}"
42,564443130,"{'y': np.float64(3706913.423803302), 'x': np.float64(366624.9121197687), 'street_count': np.int64(3), 'highway': 'traffic_signals', 'lon': np.float64(133.5642571), 'lat': np.float64(33.4934329)}"
43,10179631157,"{'y': np.float64(3706919.963929725), 'x': np.float64(366621.93616511574), 'street_count': np.int64(4), 'lon': np.float64(133.5642241), 'lat': np.float64(33.4934915)}"
44,12709933128,"{'y': np.float64(3706864.3375971336), 'x': np.float64(366463.84952967044), 'street_count': np.int64(3), 'lon': np.float64(133.5625311), 'lat': np.float64(33.4929702)}"
45,1085590488,"{'y': np.float64(3707011.7433585133), 'x': np.float64(366936.9428128365), 'street_count': np.int64(3), 'highway': 'crossing', 'lon': np.float64(133.5676005), 'lat': np.float64(33.4943583)}"
46,564443165,"{'y': np.float64(3707493.6691907384), 'x': np.float64(365303.340980451), 'street_count': np.int64(3), 'lon': np.float64(133.5499475), 'lat': np.float64(33.4984992)}"
47,10948633214,"{'y': np.float64(3707543.6843706216), 'x': np.float64(365302.74820873316), 'street_count': np.int64(3), 'lon': np.float64(133.5499336), 'lat': np.float64(33.4989501)}"
48,6878715993,"{'y': np.float64(3707413.50926585), 'x': np.float64(365311.1411675075), 'street_count': np.int64(3), 'lon': np.float64(133.5500435), 'lat': np.float64(33.4977774)}"
49,1557773073,"{'y': np.float64(3707529.7690914944), 'x': np.float64(365168.4287960052), 'street_count': np.int64(3), 'lon': np.float64(133.5484901), 'lat': np.float64(33.4988077)}"
50,564443427,"{'y': np.float64(3707426.5253750584), 'x': np.float64(367454.4967337958), 'street_count': np.int64(3), 'lon': np.float64(133.573109), 'lat': np.float64(33.4981626)}"
51,1085590536,"{'y': np.float64(3707311.941756949), 'x': np.float64(367389.0315237319), 'street_count': np.int64(4), 'highway': 'crossing', 'lon': np.float64(133.5724214), 'lat': np.float64(33.4971213)}"
52,564443431,"{'y': np.float64(3707406.7683261256), 'x': np.float64(367475.84677479323), 'street_count': np.int64(3), 'lon': np.float64(133.5733417), 'lat': np.float64(33.4979871)}"
53,564443435,"{'y': np.float64(3707386.930624857), 'x': np.float64(367487.7368842457), 'street_count': np.int64(3), 'lon': np.float64(133.5734726), 'lat': np.float64(33.4978097)}"
54,2569489194,"{'y': np.float64(3707361.662453681), 'x': np.float64(367485.63347158395), 'street_count': np.int64(3), 'lon': np.float64(133.5734537), 'lat': np.float64(33.4975816)}"
55,5351385794,"{'y': np.float64(3707436.2167974594), 'x': np.float64(367538.5332295095), 'street_count': np.int64(3), 'lon': np.float64(133.574012), 'lat': np.float64(33.4982604)}"
56,564465076,"{'y': np.float64(3707335.260489208), 'x': np.float64(365087.842960703), 'street_count': np.int64(4), 'lon': np.float64(133.5476521), 'lat': np.float64(33.4970437)}"
57,4942039756,"{'y': np.float64(3707327.9988557), 'x': np.float64(365145.5273872149), 'street_count': np.int64(3), 'lon': np.float64(133.548274), 'lat': np.float64(33.4969855)}"
58,10948632399,"{'y': np.float64(3707370.3652300853), 'x': np.float64(365087.60011512245), 'street_count': np.int64(3), 'lon': np.float64(133.5476442), 'lat': np.float64(33.4973602)}"
59,4942039738,"{'y': np.float64(3707347.439730523), 'x': np.float64(364959.3678562371), 'street_count': np.int64(3), 'lon': np.float64(133.5462676), 'lat': np.float64(33.4971373)}"
60,4942039753,"{'y': np.float64(3707286.7766471063), 'x': np.float64(365078.06778576144), 'street_count': np.int64(3), 'lon': np.float64(133.5475542), 'lat': np.float64(33.4966053)}"
61,10948633260,"{'y': np.float64(3707324.453247913), 'x': np.float64(365191.2866349834), 'street_count': np.int64(3), 'lon': np.float64(133.548767), 'lat': np.float64(33.4969593)}"
62,1557772434,"{'y': np.float64(3707252.5387292313), 'x': np.float64(365186.01615731313), 'street_count': np.int64(3), 'lon': np.float64(133.5487211), 'lat': np.float64(33.4963102)}"
63,564465174,"{'y': np.float64(3706746.3407102525), 'x': np.float64(365470.0512648202), 'street_count': np.int64(4), 'lon': np.float64(133.5518539), 'lat': np.float64(33.4917817)}"
64,10180235168,"{'y': np.float64(3706693.2439871803), 'x': np.float64(365275.8975202694), 'street_count': np.int64(3), 'lon': np.float64(133.5497725), 'lat': np.float64(33.4912785)}"
65,10255231908,"{'y': np.float64(3706783.256755427), 'x': np.float64(365459.21099018515), 'street_count': np.int64(3), 'lon': np.float64(133.5517317), 'lat': np.float64(33.4921132)}"
66,564465176,"{'y': np.float64(3706567.4101353893), 'x': np.float64(365525.5315146915), 'street_count': np.int64(3), 'lon': np.float64(133.5524778), 'lat': np.float64(33.4901753)}"
67,1557771508,"{'y': np.float64(3706843.162101765), 'x': np.float64(365815.3839257455), 'street_count': np.int64(4), 'lon': np.float64(133.5555557), 'lat': np.float64(33.4926981)}"
68,10255230944,"{'y': np.float64(3706568.0951963225), 'x': np.float64(365528.895681373), 'street_count': np.int64(3), 'lon': np.float64(133.5525139), 'lat': np.float64(33.4901819)}"
69,10255231874,"{'y': np.float64(3706559.897226239), 'x': np.float64(365503.59851231263), 'street_count': np.int64(3), 'lon': np.float64(133.5522429), 'lat': np.float64(33.4901048)}"
70,564465182,"{'y': np.float64(3706536.845159842), 'x': np.float64(365539.034925992), 'street_count': np.int64(3), 'lon': np.float64(133.5526277), 'lat': np.float64(33.4899014)}"
71,10179631132,"{'y': np.float64(3706545.8722615866), 'x': np.float64(365535.8897931073), 'street_count': np.int64(4), 'lon': np.float64(133.5525925), 'lat': np.float64(33.4899824)}"
72,6303771998,"{'y': np.float64(3706726.2793528917), 'x': np.float64(366060.3588645705), 'street_count': np.int64(3), 'lon': np.float64(133.5582095), 'lat': np.float64(33.4916749)}"
73,564465183,"{'y': np.float64(3706738.9943154166), 'x': np.float64(366095.1123504065), 'street_count': np.int64(3), 'highway': 'traffic_signals', 'lon': np.float64(133.5585816), 'lat': np.float64(33.4917939)}"
74,6303772618,"{'y': np.float64(3706793.624215628), 'x': np.float64(366247.8558783828), 'street_count': np.int64(3), 'lon': np.float64(133.5602172), 'lat': np.float64(33.4923056)}"
75,10179631143,"{'y': np.float64(3706753.0578853707), 'x': np.float64(366091.051731242), 'street_count': np.int64(4), 'lon': np.float64(133.5585358), 'lat': np.float64(33.4919202)}"
76,564465189,"{'y': np.float64(3706844.9698057105), 'x': np.float64(365440.5116930774), 'street_count': np.int64(4), 'lon': np.float64(133.5515212), 'lat': np.float64(33.4926673)}"
77,1557771786,"{'y': np.float64(3707002.3513749293), 'x': np.float64(365382.71766692854), 'street_count': np.int64(4), 'lon': np.float64(133.5508756), 'lat': np.float64(33.4940791)}"
78,1557771475,"{'y': np.float64(3706832.889920729), 'x': np.float64(365400.15388398105), 'street_count': np.int64(3), 'lon': np.float64(133.5510887), 'lat': np.float64(33.4925533)}"
79,1557771604,"{'y': np.float64(3706896.3332278263), 'x': np.float64(365590.55479403853), 'street_count': np.int64(3), 'lon': np.float64(133.5531282), 'lat': np.float64(33.4931493)}"
80,564465226,"{'y': np.float64(3707163.663052189), 'x': np.float64(366679.7483762814), 'street_count': np.int64(3), 'lon': np.float64(133.56481), 'lat': np.float64(33.4956961)}"
81,564465232,"{'y': np.float64(3707238.1438804595), 'x': np.float64(366653.4415855475), 'street_count': np.int64(3), 'lon': np.float64(133.5645158), 'lat': np.float64(33.4963644)}"
82,6878716030,"{'y': np.float64(3707142.5485096322), 'x': np.float64(366681.2404852838), 'street_count': np.int64(3), 'lon': np.float64(133.5648292), 'lat': np.float64(33.4955059)}"
83,12709983195,"{'y': np.float64(3707249.594576043), 'x': np.float64(366825.5732357376), 'street_count': np.int64(1), 'lon': np.float64(133.5663666), 'lat': np.float64(33.4964891)}"
84,564465246,"{'y': np.float64(3707337.4038379625), 'x': np.float64(366821.0716453695), 'street_count': np.int64(3), 'lon': np.float64(133.5663051), 'lat': np.float64(33.4972803)}"
85,1431984910,"{'y': np.float64(3707276.7543812166), 'x': np.float64(366469.5794066713), 'street_count': np.int64(3), 'lon': np.float64(133.5625313), 'lat': np.float64(33.4966896)}"
86,1557772336,"{'y': np.float64(3707165.791126016), 'x': np.float64(366902.20761676366), 'street_count': np.int64(4), 'lon': np.float64(133.5672038), 'lat': np.float64(33.495743)}"
87,564465465,"{'y': np.float64(3707364.3508354896), 'x': np.float64(366901.5756376111), 'street_count': np.int64(3), 'lon': np.float64(133.5671675), 'lat': np.float64(33.4975333)}"
88,10948632341,"{'y': np.float64(3707317.311538183), 'x': np.float64(366929.2568568647), 'street_count': np.int64(3), 'lon': np.float64(133.5674724), 'lat': np.float64(33.4971126)}"
89,1431985005,"{'y': np.float64(3707460.279155879), 'x': np.float64(366941.99905572843), 'street_count': np.int64(3), 'lon': np.float64(133.5675883), 'lat': np.float64(33.4984033)}"
90,564465486,"{'y': np.float64(3707463.7556845187), 'x': np.float64(367052.5614979508), 'street_count': np.int64(3), 'lon': np.float64(133.5687777), 'lat': np.float64(33.4984484)}"
91,6290324517,"{'y': np.float64(3707461.9520499213), 'x': np.float64(367012.86143406713), 'street_count': np.int64(3), 'lon': np.float64(133.5683507), 'lat': np.float64(33.4984272)}"
92,1557772982,"{'y': np.float64(3707458.749696337), 'x': np.float64(367114.81132587465), 'street_count': np.int64(3), 'lon': np.float64(133.5694484), 'lat': np.float64(33.498411)}"
93,6290324550,"{'y': np.float64(3707489.6083802525), 'x': np.float64(367140.9836264275), 'street_count': np.int64(3), 'lon': np.float64(133.5697255), 'lat': np.float64(33.4986925)}"
94,564465498,"{'y': np.float64(3707492.876921562), 'x': np.float64(367190.3111920366), 'street_count': np.int64(3), 'lon': np.float64(133.5702559), 'lat': np.float64(33.4987281)}"
95,3237851940,"{'y': np.float64(3707473.90002723), 'x': np.float64(367197.65030337166), 'street_count': np.int64(3), 'lon': np.float64(133.5703377), 'lat': np.float64(33.4985579)}"
96,1557773075,"{'y': np.float64(3707500.1724649924), 'x': np.float64(367197.69628005143), 'street_count': np.int64(3), 'lon': np.float64(133.5703343), 'lat': np.float64(33.4987948)}"
97,564465507,"{'y': np.float64(3707505.744544504), 'x': np.float64(367260.97423012997), 'street_count': np.int64(3), 'lon': np.float64(133.5710145), 'lat': np.float64(33.4988529)}"
98,6290324535,"{'y': np.float64(3707515.6973358765), 'x': np.float64(367308.16366055247), 'street_count': np.int64(3), 'lon': np.float64(133.5715209), 'lat': np.float64(33.4989485)}"
99,6290324544,"{'y': np.float64(3707544.419693641), 'x': np.float64(367257.5299426637), 'street_count': np.int64(3), 'lon': np.float64(133.5709717), 'lat': np.float64(33.4992012)}"
100,6290324540,"{'y': np.float64(3707505.187255489), 'x': np.float64(367241.8445265852), 'street_count': np.int64(3), 'lon': np.float64(133.5708087), 'lat': np.float64(33.4988455)}"
101,564465534,"{'y': np.float64(3707553.4129038434), 'x': np.float64(367503.5070248744), 'street_count': np.int64(3), 'lon': np.float64(133.5736177), 'lat': np.float64(33.4993128)}"
102,5362555602,"{'y': np.float64(3707538.7887712605), 'x': np.float64(367520.16084845935), 'street_count': np.int64(3), 'lon': np.float64(133.5737991), 'lat': np.float64(33.499183)}"
103,5331463183,"{'y': np.float64(3707561.841455085), 'x': np.float64(367484.9562526572), 'street_count': np.int64(3), 'lon': np.float64(133.5734168), 'lat': np.float64(33.4993865)}"
104,6280046887,"{'y': np.float64(3707090.1882194625), 'x': np.float64(367176.4572769716), 'street_count': np.int64(3), 'lon': np.float64(133.5701665), 'lat': np.float64(33.4950954)}"
105,6280046731,"{'y': np.float64(3707189.2765939403), 'x': np.float64(367093.0431919272), 'street_count': np.int64(3), 'lon': np.float64(133.5692541), 'lat': np.float64(33.4959785)}"
106,6278123733,"{'y': np.float64(3707206.960446027), 'x': np.float64(367419.6816535924), 'street_count': np.int64(4), 'lon': np.float64(133.5727668), 'lat': np.float64(33.4961785)}"
107,1085590881,"{'y': np.float64(3707039.9418895594), 'x': np.float64(367021.66634003003), 'street_count': np.int64(3), 'highway': 'crossing', 'lon': np.float64(133.5685081), 'lat': np.float64(33.4946231)}"
108,10179631165,"{'y': np.float64(3707018.614618978), 'x': np.float64(366935.68099287245), 'street_count': np.int64(4), 'lon': np.float64(133.5675859), 'lat': np.float64(33.4944201)}"
109,6278123744,"{'y': np.float64(3707311.181100331), 'x': np.float64(367393.53684688977), 'street_count': np.int64(3), 'lon': np.float64(133.57247), 'lat': np.float64(33.497115)}"
110,5362564221,"{'y': np.float64(3707239.5383915454), 'x': np.float64(367419.27476214885), 'street_count': np.int64(3), 'lon': np.float64(133.5727576), 'lat': np.float64(33.4964722)}"
111,5566192285,"{'y': np.float64(3707358.271453285), 'x': np.float64(367374.1330269319), 'street_count': np.int64(3), 'lon': np.float64(133.5722542), 'lat': np.float64(33.4975372)}"
112,5520410420,"{'y': np.float64(3707045.725265342), 'x': np.float64(367019.6739772492), 'street_count': np.int64(4), 'lon': np.float64(133.5684858), 'lat': np.float64(33.494675)}"
113,1431444783,"{'y': np.float64(3706667.7699786727), 'x': np.float64(365169.5051299003), 'street_count': np.int64(3), 'lon': np.float64(133.5486314), 'lat': np.float64(33.4910354)}"
114,4942039766,"{'y': np.float64(3706673.749645383), 'x': np.float64(365196.3417786918), 'street_count': np.int64(3), 'lon': np.float64(133.5489193), 'lat': np.float64(33.4910927)}"
115,4942039770,"{'y': np.float64(3706733.003549703), 'x': np.float64(365148.1246382885), 'street_count': np.int64(3), 'lon': np.float64(133.5483915), 'lat': np.float64(33.4916209)}"
116,1431444809,"{'y': np.float64(3706686.1927685062), 'x': np.float64(365247.94950427086), 'street_count': np.int64(3), 'lon': np.float64(133.5494728), 'lat': np.float64(33.4912114)}"
117,4942039767,"{'y': np.float64(3706680.1084649703), 'x': np.float64(365223.0350092674), 'street_count': np.int64(3), 'lon': np.float64(133.5492056), 'lat': np.float64(33.4911534)}"
118,10255231917,"{'y': np.float64(3706742.467881386), 'x': np.float64(365232.71572038694), 'street_count': np.int64(1), 'lon': np.float64(133.5493004), 'lat': np.float64(33.4917169)}"
119,6295154774,"{'y': np.float64(3707103.9855537987), 'x': np.float64(364831.64867698465), 'street_count': np.int64(3), 'lon': np.float64(133.5449298), 'lat': np.float64(33.494926)}"
120,6295154911,"{'y': np.float64(3707081.07833468), 'x': np.float64(364838.36168896034), 'street_count': np.int64(3), 'lon': np.float64(133.5450055), 'lat': np.float64(33.4947203)}"
121,1431984919,"{'y': np.float64(3707293.5968461083), 'x': np.float64(366461.84957890224), 'street_count': np.int64(3), 'lon': np.float64(133.5624456), 'lat': np.float64(33.4968405)}"
122,12709933162,"{'y': np.float64(3707293.995238751), 'x': np.float64(366406.6710363181), 'street_count': np.int64(3), 'lon': np.float64(133.5618517), 'lat': np.float64(33.4968372)}"
123,1557772933,"{'y': np.float64(3707447.1092020883), 'x': np.float64(365938.47571723256), 'street_count': np.int64(4), 'lon': np.float64(133.55679), 'lat': np.float64(33.4981592)}"
124,5379614803,"{'y': np.float64(3707475.1411892124), 'x': np.float64(366968.45295250375), 'street_count': np.int64(1), 'lon': np.float64(133.5678708), 'lat': np.float64(33.4985406)}"
125,1431985067,"{'y': np.float64(3707565.8905811757), 'x': np.float64(367456.63570023), 'street_count': np.int64(3), 'lon': np.float64(133.5731114), 'lat': np.float64(33.4994195)}"
126,6280082900,"{'y': np.float64(3707566.1978833787), 'x': np.float64(367469.77809097694), 'street_count': np.int64(3), 'lon': np.float64(133.5732528), 'lat': np.float64(33.4994239)}"
127,6280082814,"{'y': np.float64(3707554.1581883165), 'x': np.float64(367329.15291073296), 'street_count': np.int64(3), 'lon': np.float64(133.5717411), 'lat': np.float64(33.4992979)}"
128,6280082807,"{'y': np.float64(3707558.8766262466), 'x': np.float64(367432.79020465206), 'street_count': np.int64(3), 'lon': np.float64(133.5728558), 'lat': np.float64(33.4993533)}"
129,1431985079,"{'y': np.float64(3707639.407313234), 'x': np.float64(364714.17376263335), 'street_count': np.int64(3), 'lon': np.float64(133.5435847), 'lat': np.float64(33.4997389)}"
130,1557773303,"{'y': np.float64(3707641.2283811946), 'x': np.float64(364711.6441341207), 'street_count': np.int64(3), 'lon': np.float64(133.5435572), 'lat': np.float64(33.499755)}"
131,9935108932,"{'y': np.float64(3707617.3529677284), 'x': np.float64(364792.8985932311), 'street_count': np.int64(3), 'lon': np.float64(133.5444353), 'lat': np.float64(33.49955)}"
132,1557773002,"{'y': np.float64(3707505.101059443), 'x': np.float64(364784.5599777191), 'street_count': np.int64(3), 'lon': np.float64(133.5443625), 'lat': np.float64(33.4985368)}"
133,1431985103,"{'y': np.float64(3707661.367279112), 'x': np.float64(365502.7848574961), 'street_count': np.int64(3), 'lon': np.float64(133.5520688), 'lat': np.float64(33.5000364)}"
134,5447091880,"{'y': np.float64(3707684.688824473), 'x': np.float64(365798.95091171016), 'street_count': np.int64(3), 'lon': np.float64(133.5552528), 'lat': np.float64(33.5002839)}"
135,5348084062,"{'y': np.float64(3707645.091068309), 'x': np.float64(365484.9689277101), 'street_count': np.int64(3), 'lon': np.float64(133.5518795), 'lat': np.float64(33.4998874)}"
136,5348277744,"{'y': np.float64(3707627.2403196935), 'x': np.float64(365539.47491797846), 'street_count': np.int64(3), 'lon': np.float64(133.5524688), 'lat': np.float64(33.4997333)}"
137,1431985105,"{'y': np.float64(3707666.202619861), 'x': np.float64(364950.6386211825), 'street_count': np.int64(4), 'lon': np.float64(133.5461256), 'lat': np.float64(33.5000104)}"
138,9935063192,"{'y': np.float64(3707691.9472875483), 'x': np.float64(365064.4300077453), 'street_count': np.int64(3), 'lon': np.float64(133.5473464), 'lat': np.float64(33.5002569)}"
139,1557773115,"{'y': np.float64(3707568.480042833), 'x': np.float64(364952.5310643839), 'street_count': np.int64(3), 'lon': np.float64(133.5461607), 'lat': np.float64(33.4991295)}"
140,1557773271,"{'y': np.float64(3707620.6648149276), 'x': np.float64(364842.2369190614), 'street_count': np.int64(3), 'lon': np.float64(133.5449658), 'lat': np.float64(33.4995861)}"
141,1431985109,"{'y': np.float64(3707673.207416956), 'x': np.float64(365296.5764327592), 'street_count': np.int64(4), 'lon': np.float64(133.5498477), 'lat': np.float64(33.5001172)}"
142,5348277756,"{'y': np.float64(3707717.4558607144), 'x': np.float64(365295.1691593227), 'street_count': np.int64(3), 'lon': np.float64(133.5498259), 'lat': np.float64(33.500516)}"
143,1557773242,"{'y': np.float64(3707603.847387981), 'x': np.float64(365299.7699313096), 'street_count': np.int64(3), 'lon': np.float64(133.5498925), 'lat': np.float64(33.4994922)}"
144,9801818794,"{'y': np.float64(3707647.5600785697), 'x': np.float64(365435.20079935633), 'street_count': np.int64(3), 'lon': np.float64(133.5513435), 'lat': np.float64(33.4999034)}"
145,9935063178,"{'y': np.float64(3707684.344033409), 'x': np.float64(365207.5800745465), 'street_count': np.int64(3), 'lon': np.float64(133.5488882), 'lat': np.float64(33.5002064)}"
146,1431985144,"{'y': np.float64(3707708.1135656564), 'x': np.float64(365813.16771086026), 'street_count': np.int64(1), 'lon': np.float64(133.5554023), 'lat': np.float64(33.5004969)}"
147,5447091879,"{'y': np.float64(3707463.9405129747), 'x': np.float64(365827.1445756508), 'street_count': np.int64(3), 'lon': np.float64(133.5555893), 'lat': np.float64(33.498297)}"
148,1557771248,"{'y': np.float64(3706692.8765047113), 'x': np.float64(365854.39315699105), 'street_count': np.int64(3), 'lon': np.float64(133.555998), 'lat': np.float64(33.4913479)}"
149,10255230928,"{'y': np.float64(3706722.4297809396), 'x': np.float64(365946.30641913164), 'street_count': np.int64(3), 'lon': np.float64(133.5569827), 'lat': np.float64(33.4916259)}"
150,6303771989,"{'y': np.float64(3706755.20787931), 'x': np.float64(366049.637706358), 'street_count': np.int64(4), 'lon': np.float64(133.5580898), 'lat': np.float64(33.4919344)}"
151,1557771425,"{'y': np.float64(3706793.551171187), 'x': np.float64(366167.58793624694), 'street_count': np.int64(3), 'lon': np.float64(133.5593534), 'lat': np.float64(33.4922949)}"
152,6303772614,"{'y': np.float64(3706808.8211096316), 'x': np.float64(366213.2577417338), 'street_count': np.int64(3), 'lon': np.float64(133.5598426), 'lat': np.float64(33.4924383)}"
